px,py,pz,r11,r12,r13,r21,r22,r23,r31,r32,r33,vx,vy,vz,wx,wy,wz,pxd,pyd,pzd,t1,t2,t3,t4,t5,t6,a1,a2,a3,a4,a5,a6,time
-4.1823859214782715,-75.99983215332031,2.485944986343384,0.9080867171287537,0.4181179702281952,0.023577561601996422,-0.41719040274620056,0.9081043004989624,-0.03603791445493698,-0.036478981375694275,0.02288922108709812,0.999072253704071,0.48720988631248474,0.5157290697097778,-0.9650238156318665,0.7312672138214111,-0.42350006103515625,0.15301062166690826,-4.0,-76.0,2.0999999046325684,1.9737091064453125,4.298284530639648,1.5231633186340332,1.8086285591125488,5.017459869384766,0.9013355374336243,-0.5076716542243958,0.17686913907527924,-0.7581508159637451,-0.9781869053840637,-0.37821242213249207,-0.8875185251235962,0.734999418258667
-4.179194450378418,-75.99835968017578,2.481091022491455,0.9084579944610596,0.417486310005188,0.020229557529091835,-0.41655778884887695,0.9082980751991272,-0.03839648887515068,-0.03440447524189949,0.02645481936633587,0.9990577697753906,0.4918312430381775,0.50837242603302,-0.9684076309204102,0.7011744976043701,-0.40783676505088806,0.15744619071483612,-4.0,-76.0,2.0999999046325684,2.0362091064453125,4.360784530639648,1.4856632947921753,1.771128535270691,4.979959964752197,0.9638355374336243,-0.3572448790073395,0.10994447767734528,-0.8565644025802612,-1.053099513053894,-0.29736870527267456,-0.7086598873138428,0.7399994134902954
-4.17598295211792,-75.99691009521484,2.4762351512908936,0.9088324308395386,0.416814923286438,0.016997836530208588,-0.4159024953842163,0.9085004925727844,-0.04064520075917244,-0.03238406777381897,0.02987023815512657,0.9990290403366089,0.49613451957702637,0.5009196400642395,-0.9710972905158997,0.6707978248596191,-0.3973946273326874,0.16321656107902527,-4.0,-76.0,2.0999999046325684,2.0987091064453125,4.423284530639648,1.4481632709503174,1.733628511428833,5.042459964752197,1.0263354778289795,-0.39902353286743164,-0.016824916005134583,-0.8733665943145752,-1.0463954210281372,-0.20903924107551575,-0.6016795635223389,0.7449994087219238
-4.172754287719727,-75.9955062866211,2.4713799953460693,0.9092134237289429,0.4160994291305542,0.013862445950508118,-0.41521936655044556,0.9087153673171997,-0.04276958107948303,-0.030393414199352264,0.03313072398304939,0.9989888072013855,0.500082790851593,0.4933885931968689,-0.9731027483940125,0.640153169631958,-0.3921920955181122,0.17036066949367523,-4.0,-76.0,2.0999999046325684,2.1612091064453125,4.485784530639648,1.4106632471084595,1.696128487586975,5.104959964752197,1.0888354778289795,-0.5480263233184814,-0.0656321793794632,-0.8105437159538269,-1.0256524085998535,-0.23761090636253357,-0.6612114906311035,0.7499994039535522
-4.169510364532471,-75.9941177368164,2.4665260314941406,0.9096043705940247,0.4153347909450531,0.01081416942179203,-0.41450175642967224,0.9089459776878357,-0.044782862067222595,-0.02842937596142292,0.03625219315290451,0.9989382028579712,0.503657341003418,0.4857809543609619,-0.9750872254371643,0.6133589148521423,-0.3857191801071167,0.17889772355556488,-4.0,-76.0,2.0999999046325684,2.123709201812744,4.548284530639648,1.4731632471084595,1.6586284637451172,5.067460060119629,1.0513354539871216,-0.766872763633728,-0.002365127205848694,-0.633826732635498,-0.9704989194869995,-0.32950639724731445,-0.8769859075546265,0.7549993991851807
-4.16625452041626,-75.99275207519531,2.4616751670837402,0.9100083708763123,0.41451552510261536,0.007849948480725288,-0.41374269127845764,0.9091959595680237,-0.046687498688697815,-0.026489833369851112,0.039238154888153076,0.9988787174224854,0.5068492889404297,0.4781094491481781,-0.9764004945755005,0.5861465334892273,-0.38010597229003906,0.18881842494010925,-4.0,-76.0,2.0999999046325684,2.086209297180176,4.610784530639648,1.5356632471084595,1.6211284399032593,5.129960060119629,1.1138354539871216,-0.7748844623565674,-0.03816927969455719,-0.6679604649543762,-0.9415837526321411,-0.2231273055076599,-0.7590435743331909,0.7599993944168091
-4.162988662719727,-75.99140930175781,2.4568302631378174,0.9104286432266235,0.4136364161968231,0.004962892271578312,-0.4129360020160675,0.9094687104225159,-0.048481814563274384,-0.024567440152168274,0.04208987578749657,0.9988117218017578,0.5096316337585449,0.4704012870788574,-0.9770216345787048,0.5593540072441101,-0.3759956657886505,0.200059711933136,-4.0,-76.0,2.0999999046325684,2.0685131549835205,4.673284530639648,1.5981632471084595,1.5836284160614014,5.180427074432373,1.1763354539871216,-0.7070261240005493,-0.11076895892620087,-0.7535857558250427,-0.9666571021080017,-0.2527293860912323,-0.6794171333312988,0.7649993896484375
-4.159714221954346,-75.99010467529297,2.451993703842163,0.9108673930168152,0.4126936197280884,0.00212909746915102,-0.4120776653289795,0.909766674041748,-0.05016547441482544,-0.022639954462647438,0.04481673985719681,0.9987386465072632,0.5119622349739075,0.462677538394928,-0.9773193597793579,0.5352524518966675,-0.37741604447364807,0.21241417527198792,-4.0,-76.0,2.0999999046325684,2.1310131549835205,4.735784530639648,1.5606632232666016,1.5461283922195435,5.142927169799805,1.2388354539871216,-0.6132951378822327,-0.15719671547412872,-0.827968418598175,-1.0276912450790405,-0.30062365531921387,-0.6256991624832153,0.7699993848800659
-4.156434535980225,-75.98882293701172,2.447166681289673,0.9113268852233887,0.41168296337127686,-0.0006652066367678344,-0.41116297245025635,0.9100922346115112,-0.05174146220088005,-0.020695678889751434,0.04742689058184624,0.9986602663993835,0.5138057470321655,0.4549570679664612,-0.9771374464035034,0.5125691294670105,-0.38009172677993774,0.22583241760730743,-4.0,-76.0,2.0999999046325684,2.093513250350952,4.798284530639648,1.6231632232666016,1.5086283683776855,5.156200408935547,1.3013354539871216,-0.7577128410339355,-0.21120192110538483,-0.7289599180221558,-0.9570391178131104,-0.26150384545326233,-0.6889632940292358,0.7749993801116943
-4.153151512145996,-75.98757934570312,2.442352294921875,0.9118090867996216,0.41060006618499756,-0.0034287043381482363,-0.41018712520599365,0.9104477763175964,-0.05321037024259567,-0.018726523965597153,0.04992411285638809,0.9985774159431458,0.5151374340057373,0.447262704372406,-0.9763221740722656,0.49007269740104675,-0.384096622467041,0.24025306105613708,-4.0,-76.0,2.0999999046325684,2.056013345718384,4.860784530639648,1.6856632232666016,1.4711283445358276,5.218700408935547,1.3638354539871216,-0.8474243879318237,-0.29547184705734253,-0.7098040580749512,-0.8870900869369507,-0.2409023940563202,-0.7064833641052246,0.7799993753433228
-4.149868011474609,-75.98636627197266,2.4375505447387695,0.9123154878616333,0.4094415605068207,-0.00616756035014987,-0.4091462790966034,0.9108355641365051,-0.05457035079598427,-0.016725733876228333,0.052308809012174606,0.9984908699989319,0.5159354209899902,0.4396202266216278,-0.9755306243896484,0.46788203716278076,-0.3894927501678467,0.2555534541606903,-4.0,-76.0,2.0999999046325684,2.0185134410858154,4.82328462600708,1.7481632232666016,1.4336283206939697,5.1812005043029785,1.4263354539871216,-0.8843792676925659,-0.3459373712539673,-0.7089810371398926,-0.8554661273956299,-0.2827087938785553,-0.7502013444900513,0.7849993705749512
-4.1465864181518555,-75.98516082763672,2.432762384414673,0.9128472208976746,0.40820440649986267,-0.00889271404594183,-0.40803709626197815,0.9112568497657776,-0.055827368050813675,-0.014685429632663727,0.054590411484241486,0.9984008073806763,0.5161805152893066,0.43204745650291443,-0.9745389819145203,0.4480726718902588,-0.3963266611099243,0.271526575088501,-4.0,-76.0,2.0999999046325684,1.9810134172439575,4.857182502746582,1.8106632232666016,1.3961282968521118,5.14370059967041,1.4888354539871216,-0.85612952709198,-0.3012741804122925,-0.6530971527099609,-0.8303600549697876,-0.2936667501926422,-0.7558516263961792,0.7899993658065796
-4.143309116363525,-75.9839859008789,2.4279890060424805,0.9134050607681274,0.40688633918762207,-0.011603725142776966,-0.4068565368652344,0.911713182926178,-0.05698112025856972,-0.012605572119355202,0.05676789954304695,0.9983078241348267,0.5158631801605225,0.42456790804862976,-0.9732199907302856,0.42714810371398926,-0.4024522602558136,0.2880159616470337,-4.0,-76.0,2.0999999046325684,1.9435133934020996,4.819682598114014,1.8731632232666016,1.4586282968521118,5.116347312927246,1.5513354539871216,-0.8598841428756714,-0.33410048484802246,-0.6115880608558655,-0.7533211708068848,-0.2730007767677307,-0.7569752931594849,0.794999361038208
