Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
73,3.538853,2.166679,-3.594558,1.322900,1.720616,-1.917695,4.707320,1.773212,0.707033,-1.569387,-2.337480,0.848168,2.052449,2.897300,0.000068,0.000091,0.196535,-0.094545,-0.232888,0.005703,-0.044671,0.075808,-0.000000,-0.000105,0.000057,-1.410769,0.528236,0.471757,1.561049,-2.608483,-0.713847,-0.001256,-0.011525,0.009167,-1.014022,-14.960519,-17.404964,15.086408,1.043805,1.869847,12.000000,-0.145575,-0.173551,-1.014022,-14.960519,-17.404964,15.086408,1.043805,1.869847,15.788701,-0.145575,-0.173551,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,3.520442,2.151128,-3.573607,1.338811,1.722967,-1.881503,4.704488,1.774508,0.706837,-1.569410,-2.338318,0.849460,2.063485,2.897300,0.000069,0.000091,0.059732,-0.148871,-0.086110,0.104911,-0.068327,0.242404,-0.000003,-0.000258,0.000235,-3.693189,-0.632936,2.768969,3.499355,-1.337009,-5.404771,-0.001405,-0.001516,0.004580,-1.622656,-15.489373,-16.821800,15.637735,1.169798,1.719152,12.000000,-0.121064,-0.190644,-1.622656,-15.489373,-16.821800,15.637735,1.169798,1.719152,15.675406,-0.121064,-0.190644,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,3.580663,2.162505,-3.592675,1.290871,1.723285,-1.941483,4.769988,1.776298,0.707589,-1.571640,-2.338144,0.850022,2.057382,2.897300,0.000059,0.000100,0.190984,-0.105398,-0.248450,0.035413,-0.034587,-0.238896,-0.000008,0.000120,-0.000072,3.411258,-0.285524,-2.401410,-3.049920,1.104333,2.334008,0.002086,0.012411,-0.012329,0.702514,-15.187969,-17.273939,13.515303,1.199514,1.521284,12.000000,-0.103449,-0.215315,0.702514,-15.187969,-17.273939,13.515303,1.199514,1.521284,18.295631,-0.103449,-0.215315,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,3.571300,2.168494,-3.587483,1.335177,1.724935,-1.904757,4.743688,1.779678,0.707734,-1.574109,-2.339389,0.851392,2.059917,2.897300,0.000066,0.000093,0.168229,-0.126276,-0.192995,0.063718,-0.069924,0.060577,-0.000002,-0.000131,0.000090,-0.940466,0.073130,0.850647,1.757538,-1.665667,-0.638361,-0.001185,-0.008892,0.007586,-0.131794,-14.886065,-16.827663,15.586481,1.079897,1.832767,12.000000,-0.134826,-0.182241,-0.131794,-14.886065,-16.827663,15.586481,1.079897,1.832767,17.243427,-0.134826,-0.182241,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,3.526917,2.193736,-3.611845,1.273233,1.723607,-1.942150,4.740091,1.782073,0.709845,-1.577390,-2.339806,0.851600,2.054215,2.897300,0.000066,0.000093,0.137901,-0.039084,-0.236785,0.045248,-0.057805,-0.199693,-0.000003,0.000162,-0.000133,-1.006774,1.420984,0.120701,-1.319886,0.628421,2.738031,0.001407,0.002520,-0.003382,-2.021405,-14.199100,-17.465759,13.015317,1.118504,1.670280,12.000000,-0.135977,-0.184687,-2.021405,-14.199100,-17.465759,13.015317,1.118504,1.670280,17.099733,-0.135977,-0.184687,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,3.510822,2.155098,-3.614911,1.337996,1.723664,-1.938134,4.755294,1.781220,0.711611,-1.578349,-2.338866,0.851227,2.050609,2.897300,0.000069,0.000090,-0.003860,-0.103941,-0.114011,0.147462,-0.093621,-0.108375,-0.000001,-0.000043,0.000026,-3.584320,-1.692801,2.981850,2.577997,0.189081,2.170919,-0.000181,-0.003170,0.002915,-2.368395,-15.892467,-17.672031,15.481790,1.216252,1.849858,12.000000,-0.137117,-0.179765,-2.368395,-15.892467,-17.672031,15.481790,1.216252,1.849858,17.707722,-0.137117,-0.179765,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,3.551268,2.124539,-3.523805,1.357670,1.702431,-1.891987,4.682467,1.775829,0.708027,-1.571882,-2.335147,0.846347,2.060898,2.897301,0.000065,0.000093,-0.126320,-0.301869,0.143051,0.232009,-0.234616,0.246940,-0.000004,-0.000503,0.000464,-2.537071,-3.518800,4.567627,2.715032,1.468060,-5.054564,-0.002619,-0.000810,0.006258,0.064575,-16.407154,-15.136604,15.754757,1.196570,1.519166,12.000000,-0.097588,-0.208393,0.064575,-16.407154,-15.136604,15.754757,1.196570,1.519166,14.794458,-0.097588,-0.208393,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,3.511418,2.147156,-3.541668,1.279053,1.698889,-1.918335,4.688497,1.769396,0.702918,-1.563587,-2.331218,0.842757,2.061951,2.897300,0.000059,0.000099,-0.086745,-0.271427,0.091285,0.141241,-0.136219,-0.057206,-0.000008,0.000051,-0.000018,1.767920,0.718020,-1.508429,-3.594391,2.941716,-1.716873,0.000898,0.010600,-0.010736,-0.872219,-14.930361,-16.728395,12.176844,1.177036,1.369782,12.000000,-0.103981,-0.215175,-0.872219,-14.930361,-16.728395,12.176844,1.177036,1.369782,15.035872,-0.103981,-0.215175,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,3.569332,2.174224,-3.572394,1.302999,1.714101,-1.912948,4.751399,1.768021,0.700786,-1.560744,-2.332137,0.845132,2.061322,2.897300,0.000064,0.000095,0.130527,-0.136260,-0.151974,-0.013331,-0.010828,-0.057070,-0.000003,0.000088,-0.000081,5.543118,3.497757,-6.334758,-3.718332,-1.264034,0.151699,0.000477,-0.002015,0.000339,1.194927,-13.877296,-17.817713,13.611073,1.018591,1.746019,12.000000,-0.133954,-0.187132,1.194927,-13.877296,-17.817713,13.611073,1.018591,1.746019,17.551960,-0.133954,-0.187132,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,3.525629,2.171696,-3.603750,1.332509,1.727202,-1.919496,4.750153,1.770148,0.702691,-1.563479,-2.334815,0.849086,2.058372,2.897300,0.000069,0.000091,0.148085,-0.033857,-0.251153,0.004919,0.021017,-0.110862,-0.000001,0.000131,-0.000121,0.054617,2.212870,-1.972124,0.667119,-1.935342,1.793044,0.000781,-0.003072,0.002167,-1.085439,-14.477011,-18.337734,15.208875,1.102964,1.956741,12.000000,-0.147930,-0.172425,-1.085439,-14.477011,-18.337734,15.208875,1.102964,1.956741,17.502115,-0.147930,-0.172425,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,3.528267,2.155116,-3.535003,1.393455,1.700776,-1.898675,4.692556,1.768628,0.704263,-1.562880,-2.333524,0.845001,2.061760,2.897300,0.000070,0.000089,-0.039293,-0.100758,-0.034537,0.197044,-0.213682,0.076576,-0.000001,-0.000279,0.000240,-4.469761,-0.911052,4.774077,5.088179,1.358619,-0.808403,-0.001488,-0.005306,0.007591,-0.621732,-15.268715,-15.821760,17.286459,1.177171,1.877389,12.000000,-0.128220,-0.183643,-0.621732,-15.268715,-15.821760,17.286459,1.177171,1.877389,15.198117,-0.128220,-0.183643,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,3.553476,2.166695,-3.558216,1.286420,1.693121,-1.951332,4.709506,1.767187,0.706437,-1.562812,-2.331248,0.840801,2.054340,2.897300,0.000061,0.000097,0.098907,-0.059823,-0.175093,0.075889,-0.150413,-0.251668,-0.000006,0.000046,-0.000020,3.765093,0.009916,-2.293058,-4.433032,3.207264,3.246538,0.001588,0.009609,-0.010157,0.609173,-15.032751,-16.791395,12.599667,1.158105,1.461032,12.000000,-0.108623,-0.209966,0.609173,-15.032751,-16.791395,12.599667,1.158105,1.461032,15.876346,-0.108623,-0.209966,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,3.548588,2.157152,-3.598151,1.303130,1.714542,-1.939761,4.750293,1.769948,0.708824,-1.565942,-2.333432,0.843703,2.051028,2.897300,0.000064,0.000094,0.199898,-0.063093,-0.262390,-0.022612,-0.001281,-0.104364,-0.000001,0.000009,-0.000014,2.082922,-0.398533,-2.022075,-1.817751,-1.753347,1.705340,0.000254,-0.002589,0.001556,-0.171173,-15.619988,-17.890978,13.853731,1.097951,1.714599,12.000000,-0.131183,-0.187048,-0.171173,-15.619988,-17.890978,13.853731,1.097951,1.714599,17.507708,-0.131183,-0.187048,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,3.552071,2.130248,-3.605996,1.336247,1.734607,-1.924674,4.743774,1.774074,0.709452,-1.569730,-2.336605,0.849539,2.052597,2.897300,0.000064,0.000094,0.197666,-0.149328,-0.238705,0.002720,0.057299,0.006815,-0.000004,-0.000078,0.000062,-0.506980,-2.408975,0.557488,1.591677,-3.228953,-0.889484,-0.000058,0.001286,-0.000698,-0.504982,-16.632246,-17.815481,15.560263,1.191581,1.747129,12.000000,-0.119093,-0.195217,-0.504982,-16.632246,-17.815481,15.560263,1.191581,1.747129,17.246964,-0.119093,-0.195217,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,3.508989,2.161212,-3.615107,1.330839,1.734672,-1.936047,4.755949,1.776047,0.709276,-1.572698,-2.337198,0.852962,2.050464,2.897300,0.000067,0.000092,0.094138,-0.131558,-0.202590,0.093316,0.001050,-0.096437,-0.000004,0.000086,-0.000071,-2.825799,0.122937,1.372926,2.116110,-1.431372,1.217471,0.000478,-0.001718,0.000890,-2.244187,-15.282589,-17.990391,15.180541,1.174712,1.855233,12.000000,-0.140359,-0.179314,-2.244187,-15.282589,-17.990391,15.180541,1.174712,1.855233,17.733965,-0.140359,-0.179314,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,3.510982,2.162627,-3.568580,1.327158,1.734203,-1.920900,4.743821,1.774011,0.708275,-1.571922,-2.335512,0.855010,2.053435,2.897300,0.000069,0.000090,-0.033047,-0.168605,-0.060424,0.157567,-0.046150,0.050580,-0.000003,-0.000160,0.000126,-3.150458,-0.401238,2.903926,1.897186,-1.422088,-1.301998,-0.000726,-0.003024,0.003373,-1.682914,-15.078657,-16.480471,14.715119,1.114321,1.691682,12.000000,-0.129661,-0.184886,-1.682914,-15.078657,-16.480471,14.715119,1.114321,1.691682,17.248785,-0.129661,-0.184886,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,3.552580,2.158302,-3.586580,1.285254,1.725839,-1.980512,4.748278,1.772184,0.707808,-1.572463,-2.333854,0.853909,2.042927,2.897300,0.000061,0.000098,0.076253,-0.149597,-0.184227,0.067410,-0.084954,-0.329487,-0.000005,0.000118,-0.000042,3.157267,-0.664527,-1.715560,-3.944346,1.780110,4.746378,0.001998,0.010605,-0.008115,0.199348,-15.278079,-17.095814,12.810926,1.163837,1.498207,12.000000,-0.110428,-0.206984,0.199348,-15.278079,-17.095814,12.810926,1.163837,1.498207,17.427233,-0.110428,-0.206984,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,3.572226,2.192684,-3.571648,1.341562,1.739970,-1.915933,4.774170,1.772738,0.707390,-1.573068,-2.335293,0.857328,2.049215,2.897300,0.000069,0.000090,0.102926,-0.111246,-0.158830,0.048502,-0.025186,0.169372,0.000001,-0.000223,0.000151,0.288070,2.178904,-0.718027,1.302981,-3.284537,-2.360799,-0.001762,-0.011395,0.008941,0.705293,-13.810678,-16.459391,15.528082,0.995070,1.856091,12.000000,-0.140259,-0.177879,0.705293,-13.810678,-16.459391,15.528082,0.995070,1.856091,18.462671,-0.140259,-0.177879,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,3.535826,2.148898,-3.526299,1.347619,1.705563,-1.904908,4.670016,1.770517,0.705847,-1.569775,-2.333817,0.850472,2.057607,2.897300,0.000065,0.000094,-0.040809,-0.205402,0.040961,0.165661,-0.277142,0.168218,-0.000004,-0.000339,0.000326,-3.182137,-1.564494,4.432770,2.617720,3.100372,-4.123261,-0.001525,0.002767,0.001905,-0.391839,-15.402879,-15.143262,15.417573,1.201025,1.523746,12.000000,-0.101421,-0.207691,-0.391839,-15.402879,-15.143262,15.417573,1.201025,1.523746,14.296558,-0.101421,-0.207691,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,3.566324,2.194913,-3.543320,1.316322,1.689173,-1.919899,4.714627,1.768170,0.705473,-1.566130,-2.331678,0.842968,2.058558,2.897300,0.000062,0.000096,0.055092,-0.094783,-0.065158,0.105725,-0.244940,-0.035323,-0.000004,-0.000007,0.000017,2.835174,2.821128,-2.419290,-2.309849,4.300513,-0.653734,0.000382,0.004742,-0.005303,1.107218,-13.574117,-16.229134,13.871297,1.136952,1.583650,12.000000,-0.114510,-0.204248,1.107218,-13.574117,-16.229134,13.871297,1.136952,1.583650,16.081068,-0.114510,-0.204248,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,3.579612,2.181199,-3.550007,1.301458,1.688124,-1.953191,4.724723,1.769523,0.707798,-1.566080,-2.332059,0.838590,2.051614,2.897300,0.000059,0.000099,0.170349,-0.049777,-0.158191,0.018318,-0.160469,-0.226005,-0.000005,0.000084,-0.000060,2.989242,0.427503,-1.307090,-2.973049,2.899082,3.124076,0.001042,0.005134,-0.005196,1.233508,-14.564612,-16.190701,13.501908,1.143157,1.531948,12.000000,-0.113719,-0.204091,1.233508,-14.564612,-16.190701,13.501908,1.143157,1.531948,16.484943,-0.113719,-0.204091,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,3.478630,2.117051,-3.592537,1.320192,1.703146,-1.947391,4.677052,1.770296,0.708334,-1.564567,-2.333242,0.839119,2.047793,2.897300,0.000063,0.000095,0.053257,-0.162644,-0.044357,0.061040,-0.055440,-0.125306,-0.000006,0.000058,-0.000049,-3.073497,-3.014027,2.580672,1.289885,-0.050590,1.540818,0.000057,-0.002057,0.001736,-2.904272,-17.070621,-18.090191,14.477472,1.250445,1.715226,12.000000,-0.132227,-0.186316,-2.904272,-17.070621,-18.090191,14.477472,1.250445,1.715226,14.578082,-0.132227,-0.186316,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,3.519774,2.170840,-3.616612,1.317157,1.706379,-1.933101,4.728864,1.770819,0.708766,-1.564158,-2.334816,0.841191,2.047890,2.897300,0.000070,0.000089,0.121207,-0.080720,-0.182479,0.015365,-0.037499,-0.021952,-0.000002,0.000026,-0.000044,1.458257,2.261649,-3.767622,-0.668811,-1.502795,0.356237,-0.000101,-0.006602,0.004590,-1.219987,-14.869009,-19.083647,14.490605,1.081665,1.936033,12.000000,-0.150502,-0.170260,-1.219987,-14.869009,-19.083647,14.490605,1.081665,1.936033,16.650562,-0.150502,-0.170260,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,3.500993,2.162024,-3.595421,1.380419,1.717962,-1.875656,4.741115,1.769906,0.709941,-1.563425,-2.334989,0.844538,2.060519,2.897300,0.000076,0.000084,-0.002020,-0.082867,-0.095127,0.145115,-0.024703,0.301569,-0.000002,-0.000243,0.000220,-3.402212,1.000792,0.658465,4.932648,-2.799163,-5.600985,-0.001715,-0.005461,0.008844,-1.850804,-15.383189,-18.270329,17.011549,1.163036,2.024013,12.000000,-0.141922,-0.170991,-1.850804,-15.383189,-18.270329,17.011549,1.163036,2.024013,17.140511,-0.141922,-0.170991,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,3.544688,2.149548,-3.585030,1.277594,1.731055,-1.950124,4.757936,1.769364,0.712109,-1.565540,-2.333879,0.849060,2.054714,2.897300,0.000060,0.000098,0.115193,-0.088814,-0.234196,0.050350,0.069340,-0.245670,-0.000006,0.000079,-0.000034,3.112072,-1.910358,-1.776292,-3.848878,-0.615057,1.741147,0.002796,0.016412,-0.016593,0.003620,-16.203318,-17.459309,12.559340,1.214574,1.371029,12.000000,-0.097898,-0.221268,0.003620,-16.203318,-17.459309,12.559340,1.214574,1.371029,17.813627,-0.097898,-0.221268,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,3.525228,2.150671,-3.569665,1.331902,1.708013,-1.954187,4.711154,1.769103,0.712018,-1.567162,-2.333427,0.846930,2.047848,2.897300,0.000064,0.000095,0.044807,-0.165463,-0.138551,0.103773,-0.155161,-0.184032,-0.000001,-0.000034,0.000023,-1.608045,-1.952755,2.701689,0.804837,0.874725,3.945337,-0.000231,-0.005703,0.004006,-0.837702,-15.951889,-16.710340,14.819687,1.135054,1.732774,12.000000,-0.132899,-0.186558,-0.837702,-15.951889,-16.710340,14.819687,1.135054,1.732774,15.942106,-0.132899,-0.186558,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,3.539437,2.170105,-3.517977,1.335297,1.691750,-1.924113,4.670296,1.766481,0.709589,-1.564023,-2.332067,0.842004,2.051578,2.897300,0.000066,0.000093,-0.025447,-0.208349,0.009678,0.133881,-0.220547,0.083532,-0.000002,-0.000266,0.000222,-1.509960,0.002030,2.689239,1.108096,1.748014,-1.568850,-0.001581,-0.004171,0.005361,0.132083,-14.755149,-15.288431,14.783750,1.100141,1.612827,12.000000,-0.119513,-0.193195,0.132083,-14.755149,-15.288431,14.783750,1.100141,1.612827,14.307727,-0.119513,-0.193195,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,3.517630,2.160154,-3.617880,1.312639,1.715455,-1.947761,4.739768,1.765444,0.709181,-1.563590,-2.331556,0.843940,2.047893,2.897300,0.000064,0.000095,0.102101,-0.112428,-0.201472,0.051643,0.006706,-0.159335,-0.000006,0.000177,-0.000133,3.222207,1.610900,-4.781569,-2.464049,0.043920,1.313274,0.001650,0.005654,-0.006305,-0.723317,-15.281096,-19.188709,13.850062,1.203691,1.762278,12.000000,-0.128654,-0.192510,-0.723317,-15.281096,-19.188709,13.850062,1.203691,1.762278,17.086830,-0.128654,-0.192510,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,3.574541,2.190598,-3.520565,1.353964,1.696288,-1.916472,4.701019,1.765792,0.709430,-1.563781,-2.331848,0.841976,2.052782,2.897300,0.000067,0.000092,0.081945,-0.109884,-0.109283,0.091793,-0.167070,0.118281,-0.000001,-0.000294,0.000243,-0.494782,1.059983,1.642431,1.682724,-0.214912,-1.632103,-0.001762,-0.007453,0.008529,1.364211,-14.123998,-15.156070,15.657295,1.027004,1.727009,12.000000,-0.124755,-0.187851,1.364211,-14.123998,-15.156070,15.657295,1.027004,1.727009,15.536653,-0.124755,-0.187851,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,3.557853,2.146971,-3.518812,1.325418,1.706119,-1.897133,4.694330,1.765805,0.708457,-1.560995,-2.331787,0.842094,2.061866,2.897301,0.000060,0.000098,0.080250,-0.186349,-0.022293,0.080387,-0.075564,0.174046,-0.000006,-0.000281,0.000260,0.040206,-1.525479,1.502303,0.292177,-0.232893,-5.212034,-0.000750,0.005196,-0.003038,0.730484,-15.735012,-15.548618,14.461953,1.170845,1.414690,12.000000,-0.092697,-0.218449,0.730484,-15.735012,-15.548618,14.461953,1.170845,1.414690,15.269158,-0.092697,-0.218449,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,3.553790,2.185641,-3.565674,1.298212,1.694130,-1.942749,4.721756,1.767760,0.709151,-1.561028,-2.332178,0.839791,2.055540,2.897300,0.000059,0.000099,0.183354,-0.073785,-0.182979,0.021500,-0.116139,-0.230830,-0.000004,0.000233,-0.000175,2.705074,1.951259,-2.597241,-2.811990,2.164331,2.836770,0.001755,0.006448,-0.007233,0.291507,-14.342803,-17.230082,13.383801,1.127542,1.628299,12.000000,-0.121250,-0.200312,0.291507,-14.342803,-17.230082,13.383801,1.127542,1.628299,16.366329,-0.121250,-0.200312,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,3.495649,2.143937,-3.649589,1.362107,1.726438,-1.917849,4.765882,1.770895,0.711330,-1.563625,-2.333420,0.845254,2.054401,2.897300,0.000069,0.000090,0.155768,-0.061683,-0.239578,0.073802,0.062013,-0.044771,-0.000001,0.000126,-0.000134,-1.288546,0.138660,-1.758048,2.484015,-2.960549,0.995603,0.000281,-0.007444,0.005251,-2.440504,-16.321583,-20.177912,16.202446,1.212011,2.120953,12.000000,-0.156241,-0.165577,-2.440504,-16.321583,-20.177912,16.202446,1.212011,2.120953,18.131315,-0.156241,-0.165577,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,3.463940,2.115755,-3.586791,1.352317,1.713273,-1.917771,4.689835,1.769456,0.710868,-1.563324,-2.330795,0.845443,2.056028,2.897300,0.000069,0.000090,-0.045122,-0.199049,-0.052079,0.207730,-0.094971,0.011532,-0.000003,-0.000165,0.000135,-4.922428,-3.256564,4.246640,3.229505,-0.172592,-0.615076,-0.000633,-0.001843,0.003227,-3.269145,-17.241955,-17.842459,15.288824,1.242738,1.752735,12.000000,-0.128741,-0.184625,-3.269145,-17.241955,-17.842459,15.288824,1.242738,1.752735,15.089329,-0.128741,-0.184625,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,3.552059,2.152609,-3.566619,1.281430,1.729414,-1.933496,4.749456,1.768221,0.708898,-1.563067,-2.329421,0.849842,2.055215,2.897300,0.000063,0.000095,0.106376,-0.190859,-0.174790,0.047937,0.043899,-0.076501,-0.000005,-0.000038,0.000052,3.900137,-0.187170,-2.945698,-4.241240,-1.862195,-0.292706,0.000805,0.008430,-0.007276,0.459342,-15.454737,-17.146347,12.339472,1.077253,1.436241,12.000000,-0.108014,-0.207003,0.459342,-15.454737,-17.146347,12.339472,1.077253,1.436241,17.474249,-0.108014,-0.207003,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,3.555468,2.155630,-3.499055,1.301165,1.705044,-1.946585,4.656343,1.768140,0.705673,-1.562149,-2.330106,0.847063,2.051904,2.897300,0.000061,0.000098,0.062780,-0.249030,-0.048215,0.042501,-0.166724,-0.119490,-0.000004,-0.000116,0.000116,-0.778432,-1.258858,3.504189,-0.952108,1.350438,1.417021,-0.000255,0.001549,-0.000728,0.448386,-14.984421,-14.482978,13.387128,1.063001,1.394724,12.000000,-0.109356,-0.205462,0.448386,-14.984421,-14.482978,13.387128,1.063001,1.394724,13.749711,-0.109356,-0.205462,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
