Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
81,-0.190051,0.544592,0.077040,0.711200,-0.219816,-0.860149,0.042397,-0.074954,-0.087084,0.120432,-2.538298,-0.168881,2.591257,0.858469,0.000059,0.000140,1.103089,0.513050,-0.535210,0.216662,1.183515,0.116535,-1.948840,0.000634,0.000676,-21.721994,-5.502469,13.859127,-14.439041,-27.435892,-6.452314,39.731812,0.128907,0.001485,-5.789392,-18.342388,-4.339117,5.171616,-0.043902,0.739847,-0.268374,0.047535,-0.325443,-5.789392,-18.342388,-4.339117,5.171616,-0.043902,0.739847,-0.268374,0.047535,-0.325443,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,-0.590611,0.784088,-0.338691,0.988476,-0.129465,-0.799818,0.147642,-0.034942,-0.060911,0.087449,-2.532132,-0.127866,2.606040,0.836734,0.000010,0.000163,0.764178,0.838748,-0.877415,0.378069,0.997430,0.224323,-0.446683,-0.001116,0.000558,-29.645447,8.531112,8.599455,6.062604,-20.667345,-8.485013,10.620521,0.023934,-0.061464,-24.548132,-10.917961,-17.727306,16.517647,1.168852,1.557575,0.049544,0.079317,-0.467978,-24.548132,-10.917961,-17.727306,16.517647,1.168852,1.557575,0.049544,0.079317,-0.467978,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,-0.314267,0.572900,0.095516,1.034643,-0.072739,-0.888036,0.487028,-0.051113,-0.030609,0.097061,-2.519746,-0.089545,2.591552,0.906935,0.000128,0.000116,-0.490749,0.811618,0.204746,0.456381,1.070777,-0.562965,1.583026,0.006507,-0.001718,5.158152,-0.357217,-11.265911,-1.021562,-15.990113,5.226534,-36.327972,0.357649,-0.058912,-6.870935,-22.216194,-5.137146,16.769016,0.477422,2.053209,-0.102875,-0.090804,-0.223306,-6.870935,-22.216194,-5.137146,16.769016,0.477422,2.053209,-0.102875,-0.090804,-0.223306,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,-0.019526,-0.049638,0.139193,1.535415,-0.328338,-0.518125,0.140401,-0.044082,-0.006032,0.076872,-2.505510,-0.119587,2.648652,0.862857,0.000203,0.000025,0.123706,0.437380,-0.511285,0.715370,-1.158782,1.558947,-1.051525,0.003040,-0.003059,-7.524806,-13.670831,9.305133,13.599904,4.801232,-20.635542,21.998312,-0.014382,-0.076508,1.983589,-48.834747,1.306501,35.811348,-0.329940,5.219931,-0.072999,-0.657638,0.009684,1.983589,-48.834747,1.306501,35.811348,-0.329940,5.219931,-0.072999,-0.657638,0.009684,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,-0.359452,0.282054,-0.022242,0.835594,-0.580539,-1.142700,0.067325,-0.055643,-0.001662,0.070783,-2.483273,-0.202284,2.571941,0.820066,0.000094,0.000156,-0.405830,-0.258076,-0.204329,0.329986,-1.971072,-2.491770,-0.960606,-0.004851,0.008170,-1.490571,-17.913862,-2.669448,-28.372984,36.610813,7.232136,21.103880,-0.356397,0.585149,-8.918333,-34.307171,-6.155638,4.694865,0.187923,-1.459652,0.133473,-0.485467,0.126415,-8.918333,-34.307171,-6.155638,4.694865,0.187923,-1.459652,0.133473,-0.485467,0.126415,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,0.050528,-0.125328,0.389194,0.682519,-0.589230,-1.146358,0.062242,-0.084858,-0.026540,0.084276,-2.501908,-0.245545,2.513424,0.796264,0.000031,0.000175,-0.681941,-1.306030,0.312673,-1.070562,-0.897709,-1.444269,-0.504706,-0.000904,-0.000018,14.806408,-28.847063,-8.616335,-36.818687,20.752546,26.748653,12.526197,0.091738,-0.170831,11.477268,-46.452381,7.488153,3.277446,-0.378351,1.592723,0.135466,0.147099,-0.659728,11.477268,-46.452381,7.488153,3.277446,-0.378351,1.592723,0.135466,0.147099,-0.659728,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,-0.062268,0.035813,0.237575,0.861594,-0.476094,-0.676404,0.114855,-0.092807,-0.072939,0.079281,-2.559037,-0.242870,2.581811,0.796975,0.000019,0.000151,-0.182023,-1.623759,-0.146706,-1.630166,-0.007862,1.785559,0.033243,-0.000921,0.000327,2.146247,-8.859815,1.998994,4.188759,-10.452584,-37.339844,-1.369037,0.018685,-0.007040,5.535629,-34.313126,3.659430,18.854548,-0.271564,2.603683,-0.053353,0.054459,-0.346178,5.535629,-34.313126,3.659430,18.854548,-0.271564,2.603683,-0.053353,0.054459,-0.346178,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,-0.219732,0.581155,0.320443,1.025615,-0.424167,-0.774500,0.437983,-0.122772,-0.113606,0.102125,-2.596707,-0.236825,2.602404,0.873708,0.000036,0.000179,-0.686093,-1.010273,0.563143,-0.631131,0.342585,0.185398,1.767054,0.000746,0.002528,17.375975,18.860298,-12.576988,25.257881,1.950441,-13.210906,-40.447903,0.039667,0.173859,3.859812,-9.308069,2.412049,26.958931,1.174677,2.664638,-0.133572,-0.049500,-0.245627,3.859812,-9.308069,2.412049,26.958931,1.174677,2.664638,-0.133572,-0.049500,-0.245627,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0.075890,0.454488,0.228561,1.336185,-0.355736,-0.604079,0.228122,-0.094608,-0.131525,0.076249,-2.603730,-0.212824,2.639962,0.866051,0.000041,0.000142,0.836599,-0.321917,-0.620124,0.449511,0.520727,0.876908,-0.194826,-0.000553,-0.000668,-9.316031,18.595196,18.870098,35.748753,-13.932759,-15.195521,4.019024,-0.023235,-0.081745,7.827409,-14.784110,5.789555,37.651802,0.567802,4.554328,-0.129096,-0.086491,-0.394841,7.827409,-14.784110,5.789555,37.651802,0.567802,4.554328,-0.129096,-0.086491,-0.394841,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,-0.174051,0.685635,0.245676,0.729272,-0.506801,-1.230863,0.083072,-0.099746,-0.135846,0.089945,-2.579379,-0.235103,2.558582,0.826361,0.000007,0.000182,-0.125327,-0.069705,0.428942,0.758684,-0.477259,-2.611533,-0.893136,-0.001168,0.002682,7.824463,9.275665,-4.705367,-5.842537,13.568733,0.034647,21.142981,-0.115302,0.236711,1.784842,-6.400558,1.235087,8.242308,0.532937,-3.991084,0.088491,-0.122502,-0.158858,1.784842,-6.400558,1.235087,8.242308,0.532937,-3.991084,0.088491,-0.122502,-0.158858,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,0.335525,0.875104,0.598889,0.773190,-0.257362,-0.999243,0.333544,-0.088030,-0.124420,0.101952,-2.566496,-0.185794,2.537703,0.864868,0.000095,0.000112,0.561529,0.526813,0.438313,0.497818,1.383204,-0.431937,0.904941,0.003074,-0.001691,10.104159,16.635857,7.107457,2.003020,-26.270498,10.459306,-20.534744,0.218711,-0.146468,19.525646,-0.908640,15.046124,10.089588,-0.631962,1.903813,-0.156984,-0.019538,-0.378798,19.525646,-0.908640,15.046124,10.089588,-0.631962,1.903813,-0.156984,-0.019538,-0.378798,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,-0.133859,0.829769,0.096626,0.954766,-0.162318,-0.418776,0.113184,-0.053542,-0.093206,0.096872,-2.559171,-0.135163,2.623380,0.833466,0.000101,0.000079,0.901150,1.080153,-0.095689,0.465918,1.018105,2.611110,-0.711998,0.000620,-0.000698,-12.736401,13.912682,7.876828,9.856006,-28.709698,-0.070510,15.878583,0.093465,-0.062282,-4.196379,-6.843300,-3.186010,17.337669,-0.129998,9.370956,-0.063864,-0.103296,-0.215590,-4.196379,-6.843300,-3.186010,17.337669,-0.129998,9.370956,-0.063864,-0.103296,-0.215590,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,-0.492544,0.552687,-0.470584,1.055020,-0.057209,-0.751942,0.206445,0.007460,-0.055288,0.051093,-2.537172,-0.096828,2.638649,0.837849,0.000048,0.000122,1.306104,1.021302,-1.204546,0.805752,1.102086,-0.067824,0.124048,-0.001639,0.001754,-39.117077,-2.015941,15.052198,1.517572,-12.287735,-11.556388,-1.738473,-0.041609,0.061904,-25.984398,-21.714161,-18.881952,18.193760,1.806681,1.421035,0.080967,-0.072629,-0.248508,-25.984398,-21.714161,-18.881952,18.193760,1.806681,1.421035,0.080967,-0.072629,-0.248508,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,-0.458104,0.608936,0.285808,0.933663,0.003330,-0.753286,0.557339,-0.052440,-0.020480,0.111849,-2.518018,-0.052648,2.641775,0.920273,0.000129,0.000135,-1.728636,0.904849,1.689027,0.557243,1.139431,-0.059051,2.025586,0.004405,0.001433,10.021247,-3.126229,-14.377934,-6.823983,-21.080116,-2.760337,-35.037743,0.230099,0.106819,-8.936670,-21.989799,-2.836002,11.993315,0.082381,1.635967,0.628247,-0.163035,-0.198988,-8.936670,-21.989799,-2.836002,11.993315,0.082381,1.635967,0.628247,-0.163035,-0.198988,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,0.010928,-0.124415,0.028239,1.647077,-0.254554,-0.252310,0.101991,-0.019989,0.007045,0.072648,-2.499509,-0.082502,2.725540,0.860931,0.000261,0.000000,0.779409,0.502339,-1.021826,0.868616,-1.167057,2.519474,-1.397517,0.007269,-0.006365,-22.287939,-15.124346,21.129791,14.484389,8.572296,-5.525164,30.339844,0.300394,-0.344511,-1.318679,-53.129333,-0.760135,39.462692,-0.110365,7.835142,-0.058118,-0.529209,-0.173113,-1.318679,-53.129333,-0.760135,39.462692,-0.110365,7.835142,-0.058118,-0.529209,-0.173113,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,-0.556673,0.551594,-0.206975,0.645564,-0.398419,-1.443697,0.178303,-0.028824,0.014089,0.064792,-2.473934,-0.148137,2.642590,0.844898,0.000163,0.000091,-0.422732,-0.127504,-0.259636,0.291311,-1.263639,-2.613302,-0.338933,-0.006191,0.005510,-5.977587,-14.759952,-5.315496,-34.806988,37.711376,-3.220711,9.195483,-0.588043,0.555966,-19.161432,-24.954723,-13.072183,-3.918487,1.403595,-12.000000,0.251230,-0.929637,0.375633,-19.161432,-24.954723,-13.072183,-3.918487,1.403595,-19.442120,0.251230,-0.929637,0.375633,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,0.323607,0.372990,0.611690,0.388526,-0.651209,-1.396777,0.296590,-0.069700,-0.000176,0.090441,-2.492227,-0.225666,2.555525,0.865906,0.000092,0.000110,-0.877010,-0.848677,0.661018,-1.149850,-1.866509,-2.612777,0.451926,-0.001179,0.001359,27.448978,-19.967640,-11.272000,-42.186653,36.393513,-0.050941,-10.851513,0.013872,0.075233,22.436573,-29.336557,14.819178,-9.322166,-1.020494,-10.389022,0.035053,-0.095007,-0.194487,22.436573,-29.336557,14.819178,-9.322166,-1.020494,-10.389022,0.035053,-0.095007,-0.194487,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,-0.158690,0.123031,0.042804,1.003277,-0.406214,-0.734734,0.045689,-0.058679,-0.029094,0.069996,-2.549754,-0.219832,2.587128,0.816880,0.000057,0.000121,0.224062,-1.062634,-0.542634,-1.574167,0.152982,0.910629,-1.072850,-0.000022,-0.000444,-11.778705,-6.055501,9.698681,8.093669,-10.206139,-18.064970,24.982029,0.222726,-0.237664,-2.932415,-35.654083,-1.884604,23.848402,0.288216,3.332762,0.055598,0.254837,-0.618770,-2.932415,-35.654083,-1.884604,23.848402,0.288216,3.332762,0.055598,0.254837,-0.618770,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,-0.385614,0.371883,0.105873,1.140587,-0.256676,-0.826891,0.336232,-0.086233,-0.057102,0.086546,-2.589437,-0.187095,2.588341,0.860296,0.000092,0.000118,-0.746412,-0.803746,0.356217,-0.739569,1.025135,-0.258942,1.006941,0.002111,0.000591,8.471600,8.638283,-13.623775,23.159128,-11.732768,-4.590078,-22.366060,0.156609,0.029647,-6.054253,-23.316462,-4.422670,31.155548,1.299011,3.371460,-0.062918,-0.064371,-0.229516,-6.054253,-23.316462,-4.422670,31.155548,1.299011,3.371460,-0.062918,-0.064371,-0.229516,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,0.009154,0.165826,0.113805,1.581485,-0.272876,-0.510360,0.295914,-0.068883,-0.072809,0.057205,-2.598793,-0.165449,2.644344,0.875173,0.000046,0.000147,0.435651,-0.414959,-0.721197,0.457150,0.346132,1.442466,0.305387,-0.003307,0.002786,-10.915102,9.143856,16.241619,42.337532,-16.428883,-22.616978,-8.372787,-0.233279,0.153003,4.082949,-31.300283,2.833094,47.441807,0.385601,6.043128,-0.196710,-0.275110,-0.233452,4.082949,-31.300283,2.833094,47.441807,0.385601,6.043128,-0.196710,-0.275110,-0.233452,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,-0.253263,0.796624,0.470274,0.762522,-0.291752,-0.851611,0.386168,-0.131602,-0.077683,0.114524,-2.578104,-0.159214,2.628946,0.903442,0.000038,0.000139,-1.475301,-0.059271,1.417150,0.712322,0.300444,-0.705778,0.629883,0.001411,-0.001210,37.561874,11.795090,-31.620146,-1.994380,2.496877,6.351664,-14.011806,0.137947,-0.100451,6.481888,-6.485535,4.054765,9.813832,0.402258,0.947801,-0.034183,0.065744,-0.378008,6.481888,-6.485535,4.054765,9.813832,0.402258,0.947801,-0.034183,0.065744,-0.378008,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,0.457731,0.534930,0.802267,0.672746,-0.657312,-0.999402,0.510789,-0.135653,-0.077145,0.128764,-2.558770,-0.229888,2.579791,0.948924,0.000100,0.000084,0.240892,-0.102324,0.466133,0.398541,-1.827385,-1.250584,0.958591,0.002014,-0.001104,18.761166,-1.739959,7.806460,-19.271156,33.237274,27.581289,-23.412140,-0.055532,0.105699,29.597034,-17.655025,20.991922,4.518344,-1.190517,1.674692,-0.112954,-0.421813,0.070371,29.597034,-17.655025,20.991922,4.518344,-1.190517,1.674692,-0.112954,-0.421813,0.070371,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,-0.056685,0.625595,0.447258,0.524506,-0.298067,-0.779368,0.076108,-0.124419,-0.078285,0.146975,-2.572180,-0.194216,2.608717,0.870098,0.000159,0.000051,0.449587,-0.125967,0.519855,-0.525650,0.977888,0.649053,-1.835850,0.002095,-0.000488,6.226377,0.177186,-0.879081,-11.371188,-22.656086,-18.727922,42.594128,0.189379,-0.112958,6.839706,-13.765916,4.704971,2.576822,-0.315673,0.454041,0.058503,-0.148081,-0.263635,6.839706,-13.765916,4.704971,2.576822,-0.315673,0.454041,0.058503,-0.148081,-0.263635,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,-0.528454,0.340187,-0.329315,1.188435,-0.247548,-0.661363,0.056442,-0.056138,-0.076296,0.099951,-2.582947,-0.170233,2.637907,0.821332,0.000091,0.000099,1.533250,0.011735,-1.218859,0.055054,0.525102,0.576215,-1.059968,-0.001454,0.001164,-43.424854,2.485637,22.184622,18.146698,-13.102293,-14.328464,24.615225,0.039763,-0.078160,-23.245281,-25.575609,-16.631113,30.137764,1.518639,3.265103,0.075043,-0.036610,-0.408242,-23.245281,-25.575609,-16.631113,30.137764,1.518639,3.265103,0.075043,-0.036610,-0.408242,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,-0.459941,0.831030,0.096702,0.953276,-0.098595,-1.053660,0.457754,-0.070205,-0.066001,0.122197,-2.569203,-0.124790,2.574443,0.891348,0.000222,0.000020,-0.449451,0.445772,0.555337,0.629866,1.485816,-1.920124,1.606739,0.008362,-0.004114,6.084333,15.127336,-16.758463,5.872621,-11.747087,27.842087,-35.505257,0.515670,-0.233707,-11.242296,-7.199103,-8.340280,17.401884,1.449039,1.670864,-0.038240,-0.136812,-0.167996,-11.242296,-7.199103,-8.340280,17.401884,1.449039,1.670864,-0.038240,-0.136812,-0.167996,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,0.176544,-0.404449,0.302507,1.586926,-0.439709,-0.484256,0.052246,-0.049227,-0.057184,0.102149,-2.553428,-0.159638,2.637276,0.834072,0.000377,0.000000,0.568468,-0.144345,-0.462552,0.789309,-1.453271,1.918731,-1.358992,0.007116,-0.005150,-8.356844,-20.894131,15.000966,16.109915,1.818709,-20.116867,28.296638,0.185320,-0.161994,8.990826,-57.799255,6.020204,41.643124,-1.002532,6.560925,-0.118096,-0.949544,0.245058,8.990826,-57.799255,6.020204,41.643124,-1.002532,6.560925,-0.118096,-0.949544,0.245058,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,-0.513695,0.563281,0.094360,0.813897,-0.316239,-0.863952,0.097661,-0.074368,-0.061580,0.127546,-2.529673,-0.170974,2.626423,0.811526,0.000301,0.000010,-0.690812,-0.252228,0.563614,0.630231,0.093371,-0.696615,-0.454069,-0.006231,0.001149,9.008817,-1.111439,-18.607574,-12.895455,15.416656,0.940880,12.488356,-0.614822,0.333266,-12.241091,-17.329519,-8.993643,7.588295,1.680752,0.310045,0.197478,-1.247256,0.440508,-12.241091,-17.329519,-8.993643,7.588295,1.680752,0.310045,0.197478,-1.247256,0.440508,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,0.071524,0.624961,0.286873,0.773688,-0.451883,-1.226412,0.281842,-0.059103,-0.066974,0.111309,-2.510837,-0.198346,2.542359,0.845014,0.000191,0.000000,0.442122,-0.241393,-0.384785,0.437105,-0.552086,-2.602148,0.742181,-0.001230,-0.000169,-5.920046,0.774963,11.653395,-14.237354,14.955935,0.465460,-17.175835,0.140351,0.003419,6.069755,-14.356527,4.271470,4.920315,0.068334,-2.495729,-0.017249,-0.083153,0.008154,6.069755,-14.356527,4.271470,4.920315,0.068334,-2.495729,-0.017249,-0.083153,0.008154,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,-0.077366,0.383728,0.159484,0.723096,-0.260534,-0.973177,0.074547,-0.046106,-0.076860,0.099627,-2.523124,-0.166382,2.537633,0.813021,0.000142,0.000027,0.282595,-0.491843,-0.274652,-0.541718,0.765742,-0.037391,-0.700886,-0.001913,0.001621,-7.642226,-6.832809,5.708935,-15.185651,-21.459970,0.776101,16.451138,0.004998,0.120455,-0.605585,-22.989872,-0.524169,6.406018,-0.428536,1.359753,0.037539,-0.155383,0.038619,-0.605585,-22.989872,-0.524169,6.406018,-0.428536,1.359753,0.037539,-0.155383,0.038619,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,-0.309720,0.767995,0.052521,1.007839,-0.324035,-0.735808,0.426042,-0.050453,-0.079477,0.099108,-2.540660,-0.167781,2.587268,0.880364,0.000055,0.000133,-0.187343,0.086764,-0.045585,-0.196744,-0.133829,1.205433,1.494238,-0.002782,0.004493,-2.314414,15.646558,-2.921081,15.648413,-4.681185,-23.527870,-35.981602,-0.058605,0.179052,-7.996267,-7.664366,-5.865829,20.045229,0.476023,2.179593,-0.164715,-0.028040,-0.263974,-7.996267,-7.664366,-5.865829,20.045229,0.476023,2.179593,-0.164715,-0.028040,-0.263974,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,-0.137871,0.247669,0.161590,1.484481,-0.303913,-0.395399,0.325771,-0.055234,-0.069661,0.095731,-2.540176,-0.165134,2.672670,0.892436,0.000014,0.000157,-0.129900,0.278585,-0.109579,0.520043,0.013587,2.340408,0.246911,-0.001543,0.001017,0.463959,4.213038,0.191595,26.493929,-4.306138,-16.326254,-6.100213,-0.017104,-0.026725,-0.727042,-30.420916,-0.886818,37.797298,0.714937,6.249779,-0.096371,0.045542,-0.437011,-0.727042,-30.420916,-0.886818,37.797298,0.714937,6.249779,-0.096371,0.045542,-0.437011,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,-0.258725,0.356582,0.081329,1.086730,-0.543503,-0.879435,0.103528,-0.061900,-0.061865,0.091357,-2.511643,-0.220491,2.634003,0.845151,0.000011,0.000223,-0.218037,0.064200,-0.147216,0.875418,-1.271256,-1.358595,-1.082929,0.000612,0.002547,-0.462604,-4.669794,-1.020753,-8.899776,36.301601,20.628132,25.654161,0.107891,0.151524,-4.838138,-26.623966,-3.713964,16.631844,1.342495,1.980353,0.168275,0.118623,-0.370991,-4.838138,-26.623966,-3.713964,16.631844,1.342495,1.980353,0.168275,0.118623,-0.370991,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,-0.055903,0.577116,0.284299,0.682601,-0.347088,-1.081746,0.121587,-0.073823,-0.061252,0.096589,-2.499971,-0.203056,2.569683,0.823291,0.000051,0.000131,-0.268979,-0.143005,0.117722,0.070361,0.748108,-1.755142,-0.431551,0.000887,-0.002225,5.815011,-4.099944,-3.877089,-24.258751,-3.151234,28.368544,11.965475,0.015271,-0.076928,4.716203,-17.272444,3.109816,0.793586,0.199791,0.553496,0.126290,-0.126643,-0.271659,4.716203,-17.272444,3.109816,0.793586,0.199791,0.553496,0.126290,-0.126643,-0.271659,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,0.018224,0.470972,0.165396,0.962249,-0.370941,-0.917717,0.161534,-0.057542,-0.062297,0.075414,-2.507979,-0.193138,2.560280,0.822736,0.000068,0.000093,0.396454,-0.113208,-0.510502,-0.206880,0.128568,-0.165104,-0.014091,0.000088,-0.000314,-9.566056,0.122004,11.870573,-3.411745,-9.756669,6.344280,-0.318539,-0.023901,0.043660,3.720154,-21.274395,2.625649,14.543973,-0.351075,2.422897,-0.059658,-0.179813,-0.099915,3.720154,-21.274395,2.625649,14.543973,-0.351075,2.422897,-0.059658,-0.179813,-0.099915,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,-0.185577,0.018137,0.138995,1.193861,-0.534060,-0.668473,0.099904,-0.067823,-0.068793,0.077818,-2.521588,-0.227891,2.607576,0.807968,0.000087,0.000082,-0.309531,-0.444134,0.055948,-0.259451,-1.055115,1.177498,-0.356225,0.002114,-0.001351,3.074439,-10.554063,-3.558651,4.176448,10.402006,-21.125935,6.867236,0.152010,-0.097678,-1.006822,-38.592472,-1.018429,25.474159,0.181515,3.464321,-0.021685,-0.057577,-0.241265,-1.006822,-38.592472,-1.018429,25.474159,0.181515,3.464321,-0.021685,-0.057577,-0.241265,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
