Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
92,0.767739,1.646573,0.371359,0.859533,0.057646,-1.050401,0.475332,0.182201,-0.001162,0.046649,-2.556015,0.013639,2.859651,0.931321,0.000302,0.000000,0.213104,0.478427,0.166565,0.532641,0.396712,-2.608096,0.980452,0.001384,-0.002668,10.414121,43.701077,4.292115,24.614143,10.753693,0.150175,-20.302275,-0.147669,0.061886,16.173569,21.790628,10.911555,13.954389,0.798018,-12.000000,0.012134,-0.964949,0.369978,16.173569,21.790628,10.911555,13.954389,0.798018,-20.864405,0.012134,-0.964949,0.369978,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,0.200328,-0.303625,-0.027106,1.191903,0.205729,0.419722,0.300118,0.189664,0.006193,0.049811,-2.562748,0.057759,2.938361,0.912643,0.000202,0.000019,0.134590,-0.290993,0.042892,-0.212676,0.882283,2.611351,-0.415198,-0.003469,0.001335,-5.230121,-24.263988,-2.255588,-11.448609,-12.133973,73.707924,8.415661,-0.090791,0.134076,-7.806112,-58.613300,-5.308956,27.634842,0.672484,12.000000,-0.155895,-0.353563,0.089991,-7.806112,-58.613300,-5.308956,27.634842,0.672484,22.629620,-0.155895,-0.353563,0.089991,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,-0.111172,0.847925,-0.495658,0.501792,0.271853,-0.587327,0.337471,0.222365,-0.004061,0.010088,-2.566608,0.081011,2.865394,0.910587,0.000095,0.000076,0.557660,-0.372541,-1.062210,-0.261727,0.816560,-2.603965,-0.021057,0.000322,-0.000663,-31.640570,3.637562,12.006911,-15.694895,-3.976543,0.477204,2.583040,0.257139,-0.194418,-25.528687,-9.943460,-17.114971,0.303963,1.994442,-2.781333,0.139559,0.199131,-0.425423,-25.528687,-9.943460,-17.114971,0.303963,1.994442,-2.781333,0.139559,0.199131,-0.425423,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,0.814163,0.467483,0.864610,1.877031,-0.334116,0.117165,0.423669,0.143733,0.006520,0.079026,-2.554133,0.007678,2.925926,0.933166,0.000266,0.000000,-2.061345,0.549155,2.134047,1.257946,-2.430937,2.093495,0.445439,0.003130,-0.002226,25.432734,19.300041,-0.324984,50.952965,-0.169902,-5.352301,-12.081429,-0.136417,0.170772,28.020355,-27.566814,22.559753,54.022011,-7.480983,7.879747,-0.314856,-0.954844,0.507256,28.020355,-27.566814,22.559753,54.022011,-7.480983,7.879747,-0.314856,-0.954844,0.507256,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,0.295009,0.663262,-0.583463,-0.443957,0.406942,-0.718648,0.237020,0.218786,0.001815,0.009752,-2.558812,0.075440,2.853632,0.895181,0.000204,0.000006,2.166949,-0.731708,-2.160426,-1.308271,2.509451,-2.612817,-0.760019,-0.002214,0.000508,-13.494886,-28.661366,0.038953,-78.798851,1.167984,0.061555,18.924532,-0.251888,0.179215,-12.260208,-18.683725,-18.352190,-38.961517,3.576433,-7.067382,0.252692,-0.709514,0.247876,-12.260208,-18.683725,-18.352190,-38.961517,3.576433,-7.067382,0.252692,-0.709514,0.247876,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,0.133539,0.427884,0.329874,2.584255,-0.051824,0.428736,0.214570,0.149485,0.011309,0.073268,-2.550224,0.030821,2.895051,0.875735,0.000236,0.000064,-1.913908,0.721517,1.742845,2.005136,-2.110299,-0.235035,-0.500851,-0.003668,0.003924,26.228069,37.962845,-18.728277,83.500336,24.396885,86.827591,8.874914,-0.464063,0.515046,-0.052627,-28.823021,1.737201,81.549072,3.138171,12.000000,-0.377518,-0.988290,0.465990,-0.052627,-28.823021,1.737201,81.549072,3.138171,37.448860,-0.377518,-0.988290,0.465990,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,0.669144,0.158316,-0.128151,-0.938533,-0.019289,-0.314243,0.379882,0.212984,-0.000732,0.006127,-2.568329,0.016977,2.914401,0.899940,0.000133,0.000071,1.790028,-1.371410,-1.927636,-2.135897,-0.272196,-0.122004,0.640868,-0.002747,0.000893,-16.576021,-56.334457,14.218868,-103.117958,-5.648654,-46.716801,-8.512741,-0.140805,0.097576,4.066006,-38.601341,0.283224,-57.323483,-1.615822,-4.759542,0.249779,-0.374454,-0.028063,4.066006,-38.601341,0.283224,-57.323483,-1.615822,-4.759542,0.249779,-0.374454,-0.028063,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,0.247985,1.123501,0.324601,2.871684,0.184431,-0.111212,0.448430,0.157001,0.001809,0.065852,-2.561253,0.035821,2.900231,0.932445,0.000173,0.000014,-1.322549,1.026105,1.556426,2.065868,0.803265,-0.148694,0.667187,0.000571,0.000161,38.072918,68.789490,-32.681820,123.965187,-14.686782,-7.750823,-12.929416,0.038745,0.067195,3.087489,0.642747,1.649501,87.000000,1.226904,6.095320,0.225194,-0.302072,0.047624,3.087489,0.642747,1.649501,96.596252,1.226904,6.095320,0.225194,-0.302072,0.047624,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,0.509252,-0.088501,-0.084809,-0.508389,-0.154491,-0.164135,0.317024,0.203182,0.001242,0.018034,-2.563645,-0.002097,2.938967,0.916650,0.000126,0.000061,1.070940,-1.101417,-1.200864,-1.609383,-1.258395,0.905593,-0.398596,0.001840,-0.001070,-29.925133,-61.931580,26.550106,-101.069977,9.304254,-23.604074,7.793591,0.324359,-0.271457,-0.458958,-49.628407,-0.116070,-41.646557,-2.214427,-2.322135,0.128193,0.148572,-0.495073,-0.458958,-49.628407,-0.116070,-41.646557,-2.214427,-2.322135,0.128193,0.148572,-0.495073,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,0.599907,1.291518,0.535530,2.098058,0.089618,-0.557522,0.453669,0.159391,0.002741,0.072608,-2.551607,0.004114,2.857535,0.941348,0.000208,0.000000,-0.857478,0.888700,1.459337,1.844946,0.611635,-2.606428,0.590856,0.002794,-0.001880,38.834679,59.738766,-23.176580,88.027168,6.201767,0.107989,-12.067661,0.019840,0.016549,15.767282,7.106994,10.378107,63.274158,1.995235,-0.986710,-0.146661,-0.569106,0.167146,15.767282,7.106994,10.378107,63.274158,1.995235,-0.986710,-0.146661,-0.569106,0.167146,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,-0.056550,-0.048359,-0.674328,0.008857,0.400017,0.195469,0.224556,0.236080,0.008989,0.004240,-2.559922,0.088066,2.939357,0.898171,0.000053,0.000123,1.901187,-0.670555,-2.052052,-1.329093,2.252362,2.609456,-0.919267,-0.004625,0.004328,-31.603086,-47.645172,6.359467,-71.484856,-18.773645,0.135183,23.974434,-0.061754,0.089537,-27.968977,-48.980286,-21.519606,-20.306274,1.915025,8.678454,0.227370,0.055799,-0.357225,-27.968977,-48.980286,-21.519606,-20.306274,1.915025,8.678454,0.227370,0.055799,-0.357225,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,0.708902,1.080189,0.895823,1.280585,-0.262487,-0.838871,0.322707,0.161349,0.006479,0.073119,-2.558951,0.009341,2.857047,0.902140,0.000040,0.000158,-2.038049,0.332052,2.153285,0.719364,-2.510871,-2.608432,0.036885,-0.000580,0.001943,20.136465,32.524048,0.136085,38.295677,0.045991,-0.007138,-1.052567,-0.050426,0.100140,22.037624,-1.712892,24.248892,31.336908,-4.568322,-12.000000,-0.139090,-0.135647,-0.279394,22.037624,-1.712892,24.248892,31.336908,-4.568322,-12.202762,-0.139090,-0.135647,-0.279394,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,-0.104936,-0.502750,-0.747090,1.620666,0.353743,1.025413,0.232704,0.232002,0.008325,0.003693,-2.549189,0.067341,2.898736,0.879633,0.000009,0.000229,1.821626,-0.517665,-2.171289,0.783178,1.411554,-1.045177,-0.423948,0.000569,-0.001028,-24.534693,-25.130381,-0.507588,12.903656,-25.943169,-8.602706,12.262429,0.372446,-0.498397,-28.964542,-66.118034,-24.417990,42.196430,4.040169,12.000000,0.063189,0.563803,-1.255018,-28.964542,-66.118034,-24.417990,42.196430,4.040169,57.306519,0.063189,0.563803,-1.255018,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,0.575736,1.210603,0.646520,-0.116895,-0.158442,-0.588045,0.617321,0.154447,-0.004027,0.070704,-2.548159,0.012698,2.842751,0.958188,0.000058,0.000124,-2.071514,-0.411243,1.977921,-0.645343,-1.526611,-1.437953,1.826322,0.002248,-0.002831,28.464945,6.219901,-11.392964,-48.765770,26.872343,28.851927,-42.709335,0.065037,-0.024395,17.764393,4.849857,14.356321,-26.799154,-1.765481,-2.284673,-0.018126,-0.174941,-0.102143,17.764393,4.849857,14.356321,-26.799154,-1.765481,-2.284673,-0.018126,-0.174941,-0.102143,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,0.533242,0.429801,-0.175600,1.993980,0.197513,0.147698,0.286303,0.218897,0.004285,0.008858,-2.549263,0.043075,2.921391,0.923742,0.000112,0.000054,1.653585,0.506614,-1.575771,1.010519,0.804550,2.336647,-0.757828,0.000683,-0.000908,-35.486404,21.607567,34.783291,62.686340,-17.330317,-16.510777,17.658541,-0.071749,0.076192,-2.612271,-28.645838,-1.549551,59.683983,1.270203,8.071906,-0.131949,-0.396530,0.079862,-2.612271,-28.645838,-1.549551,59.683983,1.270203,8.071906,-0.131949,-0.396530,0.079862,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,0.628440,0.325718,0.694623,-0.571727,-0.112910,-0.807163,0.398171,0.154138,-0.009962,0.078089,-2.561404,0.009539,2.843154,0.930778,0.000049,0.000115,-1.796423,-1.229458,2.119475,-1.752345,-0.768229,-2.612746,0.152009,-0.001683,0.002025,15.371746,-43.064144,-3.036947,-92.971886,17.027477,0.035062,-2.662890,-0.090124,0.116462,18.438570,-30.752724,15.740489,-43.498573,-2.310804,-9.809704,0.182606,-0.158043,-0.154091,18.438570,-30.752724,15.740489,-43.498573,-2.310804,-9.809704,0.182606,-0.158043,-0.154091,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,-0.114437,0.645412,-0.723996,3.099825,0.341065,0.738181,0.266032,0.228891,-0.009209,0.008643,-2.559933,0.057595,2.860562,0.904314,0.000032,0.000130,1.957610,0.586159,-2.133106,1.932415,1.169958,-1.709726,-0.687469,-0.000819,0.000505,-22.340433,52.487675,-0.019026,114.136795,-28.915949,4.483444,14.553547,0.210248,-0.238729,-29.306564,-17.192650,-24.012249,87.000000,4.460233,12.000000,0.441834,0.415158,-0.765412,-29.306564,-17.192650,-24.012249,105.136559,4.460233,51.688469,0.441834,0.415158,-0.765412,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,0.470315,0.558481,0.530255,-0.421011,-0.177660,-0.316391,0.445255,0.157653,-0.005774,0.071896,-2.556060,0.008350,2.882108,0.932647,0.000058,0.000101,-1.847004,-0.530689,1.713405,-1.130257,-1.615532,0.712709,0.586361,0.000987,-0.000935,36.120350,-34.042789,-27.146544,-83.189003,12.662386,-11.316056,-15.931033,0.014834,-0.012451,13.175208,-23.119747,9.357841,-39.032795,-2.789271,-2.653511,-0.011478,-0.161626,-0.159495,13.175208,-23.119747,9.357841,-39.032795,-2.789271,-2.653511,-0.011478,-0.161626,-0.159495,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,0.545881,0.704904,-0.066475,2.137633,0.197031,-0.017841,0.310955,0.209242,0.004271,0.023429,-2.550736,0.034082,2.915687,0.915727,0.000101,0.000061,1.343859,0.768174,-1.185325,1.459000,0.952371,0.697901,-0.341413,0.000549,-0.000588,-27.562464,35.367397,30.203974,76.826042,-6.419513,-14.061273,9.197241,-0.079310,0.057511,-0.060544,-17.551886,0.353388,65.159065,2.251892,6.440673,-0.096314,-0.371567,0.010653,-0.060544,-17.551886,0.353388,65.159065,2.251892,6.440673,-0.096314,-0.371567,0.010653,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,0.432944,0.234348,0.420831,-0.566117,-0.048473,-0.602876,0.303199,0.160938,-0.002356,0.075102,-2.558382,0.019593,2.855038,0.903998,0.000025,0.000138,-1.153003,-1.078847,1.297731,-1.700918,-0.404035,-1.872364,-0.268166,-0.001848,0.002162,31.406956,-47.730789,-28.257242,-99.598946,7.596385,23.544230,6.887464,-0.028225,0.048245,9.322949,-35.679676,5.735304,-44.044441,-2.031795,-3.119828,0.195393,0.010833,-0.327173,9.322949,-35.679676,5.735304,-44.044441,-2.031795,-3.119828,0.195393,0.010833,-0.327173,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,0.028887,0.566620,-0.435718,2.955067,0.137982,0.630845,0.227995,0.213650,0.000473,0.021055,-2.555853,0.021522,2.892925,0.881773,0.000020,0.000142,1.127045,0.603238,-1.379345,2.004034,-0.245369,-1.235952,-0.569596,-0.000869,0.000846,-38.024265,46.957233,25.630930,113.625694,-10.757463,-20.861910,14.793658,0.111044,-0.115008,-21.068205,-21.531546,-13.982493,87.000000,4.133510,12.000000,0.369193,0.253771,-0.585141,-21.068205,-21.531546,-13.982493,98.727531,4.133510,41.875099,0.369193,0.253771,-0.585141,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,0.664885,0.514385,0.485385,-0.996986,-0.053614,-0.585622,0.455256,0.173182,-0.008344,0.058981,-2.566282,0.014284,2.853663,0.921781,0.000063,0.000103,-0.933951,-1.122238,0.988732,-2.063439,-0.137138,-1.115135,0.911031,0.002112,-0.001652,27.799965,-46.853176,-20.129906,-114.939087,-0.616573,11.376221,-20.409027,0.078518,-0.047184,16.828503,-23.836805,10.894765,-60.565430,-2.985286,-4.994727,0.143198,-0.144555,-0.168681,16.828503,-23.836805,10.894765,-60.565430,-2.985286,-4.994727,0.143198,-0.144555,-0.168681,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,0.093025,0.584419,-0.303782,3.416625,0.179931,0.701374,0.318702,0.206627,-0.004775,0.024030,-2.567966,0.030424,2.893607,0.912967,0.000104,0.000055,0.694615,0.589633,-0.880682,1.610077,0.471363,-0.279657,-0.335289,-0.001959,0.001650,-25.556339,48.599720,16.543167,110.807915,-10.257895,9.389759,4.862791,-0.121812,0.110518,-16.070059,-20.185452,-10.820778,87.000000,2.841552,12.000000,0.348514,-0.205811,-0.109560,-16.070059,-20.185452,-10.820778,119.387886,2.841552,43.042599,0.348514,-0.205811,-0.109560,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,0.858419,0.703289,0.661787,-0.538258,-0.258883,-0.680512,0.379724,0.162421,-0.003560,0.066492,-2.562134,-0.026826,2.825934,0.921248,0.000061,0.000116,-0.926292,-0.542165,1.151531,-1.109261,-1.491682,-1.880184,0.154248,-0.001609,0.002837,36.091324,-29.103846,-17.005941,-87.827469,27.344131,30.475901,-3.818152,-0.102303,0.177435,25.884399,-17.188847,17.103321,-43.531006,-2.724190,-3.453498,0.130803,-0.197815,-0.114057,25.884399,-17.188847,17.103321,-43.531006,-2.724190,-3.453498,0.130803,-0.197815,-0.114057,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,-0.166539,0.071991,-0.663337,2.754564,0.532248,0.861537,0.198741,0.228899,0.000764,0.005165,-2.555863,0.063265,2.840133,0.882279,0.000052,0.000127,1.437204,0.339770,-1.618031,2.036598,2.591385,-2.608877,-0.831460,0.002149,-0.002204,-48.983326,26.801838,26.992785,96.033821,-4.134578,0.087390,20.327360,0.430047,-0.462462,-31.585861,-41.807919,-21.087620,87.000000,9.439126,12.000000,0.076228,0.501872,-0.919997,-31.585861,-41.807919,-21.087620,89.389343,9.439126,61.214306,0.076228,0.501872,-0.919997,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,0.567150,0.840906,0.538415,-0.474069,-0.260715,-0.196546,0.546783,0.160650,0.005074,0.062315,-2.550109,-0.001002,2.897733,0.946077,0.000094,0.000077,-1.682215,-0.361223,1.473932,-1.027194,-2.298207,1.859513,1.337581,-0.000372,-0.000382,41.094070,-25.454760,-30.243835,-78.786148,12.012018,-25.304789,-35.661549,-0.179871,0.080183,16.701420,-12.644509,10.854944,-41.646866,-3.639580,-2.947881,-0.174439,-0.466813,-0.003539,16.701420,-12.644509,10.854944,-41.646866,-3.639580,-2.947881,-0.174439,-0.466813,-0.003539,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,0.640997,0.453204,0.013300,1.643952,0.213795,-0.375064,0.227261,0.207122,0.002932,0.019659,-2.553827,0.033206,2.856164,0.902194,0.000117,0.000044,1.256666,0.076472,-1.031039,0.643144,1.422432,-1.552179,-0.922930,0.000284,-0.000504,-22.401630,16.311331,27.271828,40.519146,-0.740747,14.872726,25.061655,-0.099723,0.088170,4.446454,-26.760715,3.264538,45.762817,2.131558,4.495783,0.106628,-0.414806,0.085205,4.446454,-26.760715,3.264538,45.762817,2.131558,4.495783,0.106628,-0.414806,0.085205,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,0.280653,0.436725,0.281305,0.570792,-0.067335,-0.054578,0.330382,0.163498,0.004450,0.066176,-2.558817,0.011638,2.916116,0.904563,0.000135,0.000026,-1.089877,-0.254726,1.158714,-0.430141,-0.955251,1.741650,0.020082,0.001296,-0.001098,25.604944,-13.295138,-25.655857,-20.481886,-3.133646,-25.628771,-3.212393,0.108880,-0.091558,2.518854,-28.346760,1.386188,2.600720,-1.382052,1.580322,-0.120337,-0.179682,-0.128125,2.518854,-28.346760,1.386188,2.600720,-1.382052,1.580322,-0.120337,-0.179682,-0.128125,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,0.324523,0.724246,-0.261229,1.131535,0.283680,-0.387927,0.223473,0.219485,0.003625,0.014067,-2.557915,0.057094,2.875806,0.879049,0.000131,0.000031,1.337291,0.065291,-1.307472,0.389216,1.579571,-1.500798,-0.507800,0.000244,-0.000172,-34.694401,13.275748,27.197540,15.983232,-8.918795,13.256206,14.942736,-0.030389,0.020084,-10.121417,-16.119278,-6.534201,24.868008,2.116223,2.188338,0.115927,-0.333378,-0.016218,-10.121417,-16.119278,-6.534201,24.868008,2.116223,2.188338,0.115927,-0.333378,-0.016218,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121,-2.438882,-4.952666,-1.558479,4.753837,0.950251,5.218830,-0.640581,0.272580,-0.011445,-0.057633,-2.506919,0.151645,2.819926,0.792053,0.000058,0.000100,1.024869,-0.753067,-2.145768,2.133411,2.607466,-2.611040,-2.610041,-0.003262,0.003074,-31.637569,-29.438505,1.398396,31.563461,39.262768,-0.491681,-0.029597,-0.023644,0.007316,-87.000000,-87.000000,-51.921280,87.000000,12.000000,12.000000,-12.000000,0.090985,-0.424547,-123.840111,-242.527542,-51.921280,162.031281,21.885550,234.292770,-22.749371,0.090985,-0.424547,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122,-0.254619,-3.129931,0.664002,2.395258,-0.614964,4.116307,0.263178,0.165810,-0.053182,0.013219,-2.451022,0.075506,2.790033,0.831938,0.000101,0.000062,-2.926013,-1.349259,2.159819,2.057386,-2.392728,-2.606021,0.865706,0.001840,-0.001936,31.318600,2.414911,-0.786467,-7.090201,-3.026504,-30.456446,-16.434849,0.025311,-0.064947,-13.603879,-87.000000,19.673227,60.202850,-12.000000,12.000000,0.033546,-0.312750,-0.078455,-13.603879,-162.680435,19.673227,60.202850,-24.414055,191.546616,0.033546,-0.312750,-0.078455,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
123,-0.218397,-1.645318,-0.088132,0.723424,-0.182327,2.930037,0.651479,0.119134,-0.115923,0.033721,-2.454269,-0.001422,2.856140,0.918927,0.000028,0.000139,-1.404653,-2.167892,0.471708,-0.498571,-2.128114,2.454403,2.609873,-0.002468,0.002860,-2.371838,-0.635920,-6.542739,-29.988832,29.158072,106.495422,0.004549,-0.136235,0.149838,-14.690529,-87.000000,-7.838771,-0.213693,0.278850,12.000000,4.865562,-0.130860,-0.210298,-14.690529,-96.309715,-7.838771,-0.213693,0.278850,132.323349,4.865562,-0.130860,-0.210298,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124,-0.193018,-0.364080,-0.016094,1.962909,-0.031992,1.409419,0.547318,0.065682,-0.182088,0.053053,-2.445069,-0.026082,2.901586,0.965385,0.000000,0.000242,-1.531911,-1.993516,0.415951,1.191133,-0.580772,-0.615991,1.017081,-0.001977,0.001934,6.883771,7.117896,-13.767052,39.211819,17.798649,1.064547,-22.929352,0.177595,-0.212829,-8.464302,-39.608326,-6.814721,48.004333,3.826263,12.000000,-0.090261,0.493685,-0.999215,-8.464302,-39.608326,-6.814721,48.004333,3.826263,71.559250,-0.090261,0.493685,-0.999215,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
125,0.999450,1.946295,0.734549,-0.443371,-0.062143,-1.105718,0.790162,0.073268,-0.229835,0.031071,-2.436436,-0.015336,2.826991,1.044377,0.000045,0.000236,0.630299,-1.032802,-0.543759,-0.585608,0.746605,-1.326231,1.830582,0.004371,0.000313,16.298328,26.745600,14.084797,-49.974380,-9.338672,-32.334286,-41.748581,0.167592,0.150866,33.355053,55.018448,29.137817,-48.887909,-4.201686,-12.000000,0.087344,-0.167476,-0.202991,33.355053,55.018448,29.137817,-48.887909,-4.201686,-27.362988,0.087344,-0.167476,-0.202991,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
126,-0.591686,0.202860,-0.207810,2.081757,0.360364,0.477391,0.411049,0.030077,-0.243890,0.065967,-2.438649,0.063508,2.899900,0.999011,0.000061,0.000144,-1.467824,-0.058888,0.911537,1.081921,1.605283,1.326754,-0.993460,-0.002926,0.001139,-2.313730,27.545864,-15.749207,52.301052,-33.287350,47.737293,24.220331,-0.274199,0.188654,-22.286695,-16.064350,-16.893074,53.283894,3.529549,12.000000,-0.178464,-0.344184,-0.126572,-22.286695,-16.064350,-16.893074,53.283894,3.529549,31.097725,-0.178464,-0.344184,-0.126572,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
