Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
87,0.848966,0.528767,-0.411895,1.148649,0.093217,-0.897812,-10.170191,0.423552,0.019089,-0.206735,-2.462183,0.040073,2.563660,-2.897300,0.000078,0.000079,-0.011471,-0.093770,0.020567,0.093101,0.053315,-0.083199,-0.000056,0.000322,-0.000283,0.313669,-0.121639,-0.269908,0.244563,-0.745134,-0.844650,-0.000042,-0.000623,0.000562,0.122462,-25.523535,-0.016750,17.766172,0.295734,2.296347,-12.000000,-0.188881,-0.128326,0.122462,-25.523535,-0.016750,17.766172,0.295734,2.296347,-115.743378,-0.188881,-0.128326,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,0.835881,0.533436,-0.410757,1.144137,0.088501,-0.901904,-10.164327,0.421809,0.019160,-0.205058,-2.461935,0.039474,2.563862,-2.897301,0.000077,0.000079,-0.041276,-0.096317,0.044857,0.096356,0.014265,-0.124175,-0.000058,0.000333,-0.000292,0.873354,-0.070551,-0.983932,-0.117761,0.352922,-0.086374,0.000029,-0.000051,0.000079,-0.149688,-25.332773,-0.211233,17.536470,0.322604,2.268399,-12.000000,-0.188012,-0.129086,-0.149688,-25.332773,-0.211233,17.536470,0.322604,2.268399,-115.508720,-0.188012,-0.129086,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0.846380,0.535769,-0.398314,1.143459,0.089338,-0.898558,-10.158272,0.420160,0.019200,-0.203352,-2.461880,0.039397,2.564673,-2.897301,0.000076,0.000080,-0.033723,-0.095954,0.046709,0.091322,0.029168,-0.104898,-0.000058,0.000319,-0.000279,1.048538,0.010944,-0.807351,-0.005391,-0.020921,-0.416665,-0.000007,0.000407,-0.000342,0.392128,-25.238976,0.155055,17.524691,0.301149,2.267615,-12.000000,-0.184911,-0.131934,0.392128,-25.238976,0.155055,17.524691,0.301149,2.267615,-115.266586,-0.184911,-0.131934,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,0.837878,0.539172,-0.406302,1.137368,0.072167,-0.917505,-10.213663,0.419577,0.019204,-0.202807,-2.461401,0.035303,2.561017,-2.897300,0.000076,0.000080,-0.011804,-0.098242,0.018953,0.094176,-0.067708,-0.220514,-0.000056,0.000356,-0.000309,0.345763,-0.060592,-0.242108,-0.807813,2.362049,1.914140,0.000174,0.001382,-0.001092,-0.000190,-25.101221,-0.101309,17.189394,0.336879,2.242899,-12.000000,-0.184996,-0.132054,-0.000190,-25.101221,-0.101309,17.189394,0.336879,2.242899,-117.482216,-0.184996,-0.132054,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,0.842858,0.538286,-0.419557,1.150203,0.101571,-0.897630,-10.182613,0.421768,0.019364,-0.204758,-2.461941,0.039630,2.562999,-2.897301,0.000078,0.000079,0.052116,-0.087267,-0.040580,0.083278,0.149042,-0.070488,-0.000056,0.000407,-0.000355,-1.314249,0.331400,1.046387,0.779517,-2.341401,-1.191955,0.000531,0.000618,-0.000392,-0.241780,-25.156269,-0.242775,17.865561,0.321520,2.303147,-12.000000,-0.192622,-0.125326,-0.241780,-25.156269,-0.242775,17.865561,0.321520,2.303147,-116.240166,-0.192622,-0.125326,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,0.852967,0.534956,-0.427126,1.133039,0.081839,-0.910600,-10.218290,0.424822,0.019525,-0.208035,-2.461987,0.037999,2.561759,-2.897301,0.000077,0.000079,0.066920,-0.097765,-0.067495,0.077045,-0.021702,-0.160398,-0.000057,0.000304,-0.000268,-1.758811,-0.334671,1.737429,-0.852075,0.840927,0.714931,-0.000527,-0.000957,0.000842,-0.147358,-25.312403,-0.171545,17.106234,0.296731,2.231631,-12.000000,-0.187778,-0.129387,-0.147358,-25.312403,-0.171545,17.106234,0.296731,2.231631,-117.667389,-0.187778,-0.129387,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,0.858975,0.523099,-0.413373,1.156342,0.086951,-0.903055,-10.196058,0.425134,0.019440,-0.208355,-2.462355,0.037908,2.562009,-2.897301,0.000077,0.000080,0.007078,-0.101524,0.004261,0.086851,0.032580,-0.116117,-0.000054,0.000338,-0.000297,0.033713,-0.101401,0.208656,0.541247,0.006503,-0.112370,0.000072,0.000110,-0.000085,0.330645,-25.756422,0.124681,18.121239,0.317863,2.348436,-12.000000,-0.187669,-0.129495,0.330645,-25.756422,0.124681,18.121239,0.317863,2.348436,-116.778053,-0.187669,-0.129495,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,0.840944,0.534775,-0.413682,1.143828,0.081343,-0.911680,-10.207258,0.423596,0.019293,-0.206785,-2.462205,0.036600,2.560655,-2.897301,0.000077,0.000080,-0.036317,-0.101790,0.043701,0.093170,-0.000315,-0.161285,-0.000057,0.000349,-0.000306,0.843743,0.008974,-0.902740,-0.146764,0.781866,0.714936,0.000272,0.000131,-0.000132,-0.105195,-25.270561,-0.182271,17.552622,0.330130,2.278839,-12.000000,-0.188060,-0.129190,-0.105195,-25.270561,-0.182271,17.552622,0.330130,2.278839,-117.226013,-0.188060,-0.129190,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,0.842909,0.539674,-0.396121,1.142383,0.082089,-0.911059,-10.210217,0.420561,0.019231,-0.203564,-2.462174,0.036121,2.560024,-2.897301,0.000076,0.000080,-0.065911,-0.096655,0.082283,0.090683,0.021309,-0.138785,-0.000058,0.000336,-0.000294,1.850694,0.168435,-1.647785,-0.011288,0.233682,0.335805,0.000232,0.000216,-0.000169,0.353148,-25.074305,0.116611,17.506578,0.309244,2.273370,-12.000000,-0.186168,-0.130875,0.353148,-25.074305,0.116611,17.506578,0.309244,2.273370,-117.344345,-0.186168,-0.130875,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,0.828646,0.532052,-0.406337,1.152698,0.096508,-0.907506,-10.179508,0.419141,0.019324,-0.201814,-2.462104,0.039018,2.560298,-2.897300,0.000077,0.000079,-0.029999,-0.092343,0.043567,0.100062,0.108457,-0.120935,-0.000057,0.000401,-0.000351,0.676601,0.148437,-0.956097,0.540805,-1.394055,-0.237544,0.000500,0.000409,-0.000374,-0.266669,-25.399210,-0.289079,17.920336,0.330119,2.312385,-12.000000,-0.191863,-0.126012,-0.266669,-25.399210,-0.289079,17.920336,0.330119,2.312385,-116.115982,-0.191863,-0.126012,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,0.844318,0.539568,-0.413707,1.137207,0.089788,-0.909049,-10.198210,0.420879,0.019507,-0.203525,-2.461896,0.039437,2.560490,-2.897301,0.000077,0.000079,0.041466,-0.092437,-0.034581,0.090849,0.031916,-0.119578,-0.000056,0.000314,-0.000276,-1.033152,-0.041537,0.980427,-0.359874,-0.335880,-0.020038,-0.000199,-0.000886,0.000812,-0.067947,-25.123882,-0.127113,17.257055,0.289711,2.245202,-12.000000,-0.188533,-0.128662,-0.067947,-25.123882,-0.127113,17.257055,0.289711,2.245202,-116.864128,-0.188533,-0.128662,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,0.838048,0.532678,-0.411164,1.141351,0.076988,-0.918402,-10.220007,0.420784,0.019545,-0.203632,-2.461652,0.036460,2.558371,-2.897301,0.000077,0.000080,-0.005397,-0.099485,0.006093,0.090110,-0.043128,-0.179488,-0.000058,0.000333,-0.000290,0.019854,-0.202706,-0.025065,-0.549073,1.630487,1.149421,-0.000189,0.000522,-0.000298,-0.125842,-25.392918,-0.182901,17.394476,0.329215,2.266651,-12.000000,-0.186466,-0.130499,-0.125842,-25.392918,-0.182901,17.394476,0.329215,2.266651,-117.736023,-0.186466,-0.130499,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,0.851861,0.536536,-0.428432,1.143690,0.090474,-0.909285,-10.219980,0.424379,0.019529,-0.207401,-2.462102,0.037776,2.559135,-2.897301,0.000077,0.000079,0.082945,-0.096635,-0.082664,0.077956,0.070951,-0.103819,-0.000059,0.000357,-0.000313,-2.156761,0.076800,2.008990,0.183678,-0.729087,-0.505735,-0.000089,0.000521,-0.000432,-0.221366,-25.228996,-0.218625,17.598160,0.325642,2.274357,-12.000000,-0.188642,-0.128687,-0.221366,-25.228996,-0.218625,17.598160,0.325642,2.274357,-117.734894,-0.188642,-0.128687,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,0.837088,0.528781,-0.400461,1.149433,0.085677,-0.909868,-10.192332,0.420989,0.019486,-0.204182,-2.462250,0.037677,2.559348,-2.897301,0.000077,0.000080,-0.082925,-0.099847,0.086131,0.089266,0.023442,-0.121650,-0.000057,0.000336,-0.000296,1.950506,-0.067623,-1.892949,0.209797,0.022926,-0.043460,-0.000190,-0.000715,0.000547,0.136925,-25.535299,-0.031674,17.811275,0.309752,2.307566,-12.000000,-0.188925,-0.128476,0.136925,-25.535299,-0.031674,17.811275,0.309752,2.307566,-116.629028,-0.188925,-0.128476,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,0.850633,0.545121,-0.417972,1.140501,0.099818,-0.894162,-10.171268,0.422811,0.019651,-0.206040,-2.462773,0.040803,2.563292,-2.897301,0.000078,0.000079,0.046392,-0.087093,-0.040868,0.080627,0.106470,-0.026352,-0.000056,0.000342,-0.000299,-1.154704,0.333399,1.080642,0.538660,-1.842825,-2.092655,0.000011,0.000801,-0.000491,0.010099,-24.905987,-0.074146,17.537634,0.297508,2.249547,-12.000000,-0.188096,-0.128919,0.010099,-24.905987,-0.074146,17.537634,0.297508,2.249547,-115.786484,-0.188096,-0.128919,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,0.861574,0.527308,-0.430281,1.140525,0.094333,-0.889541,-10.151012,0.426572,0.019804,-0.209984,-2.463167,0.041419,2.566573,-2.897300,0.000077,0.000079,0.084967,-0.098869,-0.083074,0.077189,0.035828,-0.049878,-0.000055,0.000297,-0.000260,-2.119231,-0.386458,2.143485,-0.046740,-0.471900,-1.679044,-0.000507,-0.000543,0.000573,-0.011945,-25.640409,-0.077075,17.545908,0.294426,2.257204,-12.000000,-0.186748,-0.130123,-0.011945,-25.640409,-0.077075,17.545908,0.294426,2.257204,-114.976280,-0.186748,-0.130123,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,0.844199,0.528132,-0.406694,1.139030,0.068383,-0.910128,-10.186893,0.423493,0.019499,-0.207238,-2.462918,0.035573,2.563664,-2.897300,0.000076,0.000080,-0.075558,-0.112595,0.076424,0.088293,-0.114377,-0.204959,-0.000055,0.000334,-0.000284,1.860206,-0.365130,-1.586828,-0.763335,3.248591,1.579281,0.000211,0.001779,-0.001174,0.196013,-25.545223,0.007042,17.395678,0.338269,2.265092,-12.000000,-0.183031,-0.133761,0.196013,-25.545223,0.007042,17.395678,0.338269,2.265092,-116.411369,-0.183031,-0.133761,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,0.866894,0.541202,-0.424176,1.145899,0.087771,-0.898795,-10.205675,0.426477,0.019251,-0.210115,-2.463318,0.036552,2.564243,-2.897301,0.000076,0.000080,0.076644,-0.098673,-0.062363,0.085557,0.070400,-0.106360,-0.000060,0.000364,-0.000322,-1.580857,0.397684,1.761641,0.602036,-0.499315,-0.429510,-0.000023,0.000410,-0.000582,0.261988,-24.996172,0.100088,17.787544,0.330938,2.295685,-12.000000,-0.187897,-0.129710,0.261988,-24.996172,0.100088,17.787544,0.330938,2.295685,-117.162682,-0.187897,-0.129710,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,0.856199,0.532739,-0.424336,1.144906,0.090210,-0.895906,-10.192720,0.427337,0.019215,-0.210719,-2.463423,0.038045,2.565365,-2.897301,0.000077,0.000080,0.017999,-0.098399,-0.003308,0.090939,0.063943,-0.098770,-0.000054,0.000353,-0.000311,-0.357539,0.008925,0.314499,0.278416,-0.827153,-0.566785,0.000047,-0.000465,0.000483,-0.008269,-25.354733,-0.098362,17.723557,0.305483,2.293118,-12.000000,-0.189624,-0.127652,-0.008269,-25.354733,-0.098362,17.723557,0.305483,2.293118,-116.644531,-0.189624,-0.127652,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,0.862110,0.544209,-0.427209,1.133153,0.082593,-0.898638,-10.217288,0.428709,0.019273,-0.211948,-2.463400,0.037145,2.565693,-2.897301,0.000077,0.000080,0.032545,-0.094122,-0.020053,0.086575,0.003396,-0.118208,-0.000054,0.000314,-0.000275,-0.674358,0.100312,0.737073,-0.289771,0.406628,-0.123736,-0.000089,-0.000278,0.000374,0.061382,-24.906780,-0.046092,17.230667,0.304218,2.234850,-12.000000,-0.186319,-0.130484,0.061382,-24.906780,-0.046092,17.230667,0.304218,2.234850,-117.627281,-0.186319,-0.130484,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,0.868239,0.524028,-0.443530,1.151512,0.087831,-0.897419,-10.214424,0.432338,0.019274,-0.215451,-2.463349,0.037566,2.565619,-2.897301,0.000077,0.000079,0.083758,-0.100523,-0.073575,0.096293,0.046928,-0.129469,-0.000059,0.000365,-0.000321,-2.012226,-0.195143,1.923379,0.303519,-0.112514,-0.009888,0.000021,0.000408,-0.000430,-0.197193,-25.713884,-0.207710,17.968994,0.336158,2.325212,-12.000000,-0.189181,-0.128222,-0.197193,-25.713884,-0.207710,17.968994,0.336158,2.325212,-117.512657,-0.189181,-0.128222,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,0.862673,0.534769,-0.423131,1.134951,0.066007,-0.912121,-10.251160,0.430863,0.019020,-0.214012,-2.462889,0.033068,2.562624,-2.897301,0.000077,0.000080,-0.036639,-0.108828,0.046137,0.092431,-0.084852,-0.198338,-0.000061,0.000320,-0.000276,1.029489,-0.231301,-0.795796,-0.847871,2.366425,1.689435,-0.000330,0.000599,-0.000197,0.193665,-25.243910,0.017634,17.214111,0.314083,2.258425,-12.000000,-0.184777,-0.131982,0.193665,-25.243910,0.017634,17.214111,0.314083,2.258425,-118.982109,-0.184777,-0.131982,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,0.847610,0.539856,-0.425130,1.150273,0.090066,-0.897839,-10.220623,0.428979,0.018892,-0.211849,-2.463129,0.035674,2.563815,-2.897301,0.000078,0.000079,-0.041580,-0.094037,0.054402,0.094265,0.108406,-0.091889,-0.000061,0.000399,-0.000352,0.954819,0.464059,-1.233456,0.850045,-1.348279,-0.740227,0.000047,0.000121,-0.000293,-0.248568,-25.029911,-0.282949,17.938183,0.343160,2.311710,-12.000000,-0.192989,-0.125146,-0.248568,-25.029911,-0.282949,17.938183,0.343160,2.311710,-117.760590,-0.192989,-0.125146,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,0.840814,0.526768,-0.399027,1.148785,0.082317,-0.910423,-10.200903,0.423697,0.018859,-0.206379,-2.462466,0.035814,2.561810,-2.897301,0.000077,0.000080,-0.119280,-0.101259,0.133986,0.109903,0.031185,-0.180310,-0.000056,0.000350,-0.000309,3.038073,-0.169859,-2.939523,-0.115085,0.112031,1.078514,0.000477,-0.000258,0.000131,0.228831,-25.567745,0.013410,17.728983,0.309865,2.307461,-12.000000,-0.189237,-0.128249,0.228831,-25.567745,0.013410,17.728983,0.309865,2.307461,-116.971771,-0.189237,-0.128249,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,0.840473,0.542665,-0.424145,1.144976,0.096697,-0.900071,-10.193180,0.424361,0.018970,-0.206895,-2.462171,0.039003,2.563071,-2.897301,0.000078,0.000078,0.019227,-0.088568,-0.012904,0.103577,0.110122,-0.089040,-0.000055,0.000372,-0.000327,-0.666040,0.339616,0.280576,0.386627,-1.767078,-0.654688,-0.000034,-0.000067,0.000235,-0.419676,-24.945620,-0.373296,17.598392,0.311989,2.279962,-12.000000,-0.193039,-0.124465,-0.419676,-24.945620,-0.373296,17.598392,0.311989,2.279962,-116.662910,-0.193039,-0.124465,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,0.856222,0.540029,-0.420146,1.130476,0.085878,-0.902585,-10.209597,0.425647,0.019159,-0.208355,-2.461993,0.038592,2.563709,-2.897301,0.000077,0.000079,0.028685,-0.094910,-0.025940,0.084167,0.010073,-0.111017,-0.000057,0.000282,-0.000247,-0.729419,-0.209718,0.795072,-0.746333,0.081944,-0.278711,-0.000676,-0.000421,0.000439,0.078029,-25.080685,-0.031966,16.991182,0.282698,2.208151,-12.000000,-0.185593,-0.131159,0.078029,-25.080685,-0.031966,16.991182,0.282698,2.208151,-117.319649,-0.185593,-0.131159,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,0.849397,0.522559,-0.425932,1.149647,0.075359,-0.914617,-10.226894,0.426333,0.019014,-0.209394,-2.461712,0.035486,2.560761,-2.897301,0.000077,0.000080,0.012847,-0.107191,-0.016576,0.094912,-0.040869,-0.202478,-0.000059,0.000357,-0.000312,-0.476535,-0.344770,0.461297,-0.350891,1.846715,1.534206,0.000221,0.000971,-0.000882,-0.193096,-25.742828,-0.224321,17.729418,0.349370,2.309019,-12.000000,-0.187459,-0.129852,-0.193096,-25.742828,-0.224321,17.729418,0.349370,2.309019,-118.011452,-0.187459,-0.129852,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,0.851899,0.532366,-0.408084,1.153835,0.086694,-0.906360,-10.209240,0.424486,0.018785,-0.207603,-2.461711,0.036453,2.560786,-2.897301,0.000077,0.000080,-0.041494,-0.101004,0.050301,0.097564,0.061232,-0.118732,-0.000060,0.000355,-0.000312,1.126604,0.202353,-0.978318,0.541376,-0.552526,-0.010389,-0.000158,-0.000042,-0.000003,0.291901,-25.317493,0.084915,17.940666,0.316095,2.327243,-12.000000,-0.189153,-0.128273,0.291901,-25.317493,0.084915,17.940666,0.316095,2.327243,-117.305298,-0.189153,-0.128273,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,0.857252,0.544392,-0.417087,1.137105,0.098783,-0.890080,-10.171732,0.425376,0.018826,-0.208287,-2.462161,0.040074,2.565116,-2.897301,0.000077,0.000079,0.024545,-0.092332,-0.010541,0.078793,0.113457,-0.016003,-0.000056,0.000331,-0.000289,-0.474495,0.226209,0.474023,0.274252,-2.188564,-2.270753,-0.000410,0.000615,-0.000317,0.166857,-24.861603,0.025170,17.342291,0.275394,2.229198,-12.000000,-0.187399,-0.129507,0.166857,-24.861603,0.025170,17.342291,0.275394,2.229198,-115.805023,-0.187399,-0.129507,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,0.834928,0.531583,-0.406912,1.141067,0.080042,-0.906830,-10.181444,0.422275,0.018837,-0.205228,-2.461898,0.037623,2.563728,-2.897301,0.000077,0.000080,-0.074378,-0.100337,0.079509,0.092594,-0.035236,-0.170742,-0.000060,0.000334,-0.000292,1.722222,-0.209665,-1.748755,-0.514631,1.474829,0.749712,-0.000215,-0.000213,0.000206,-0.088207,-25.378408,-0.180088,17.398010,0.328191,2.253068,-12.000000,-0.187603,-0.129649,-0.088207,-25.378408,-0.180088,17.398010,0.328191,2.253068,-116.193481,-0.187603,-0.129649,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,0.843827,0.538020,-0.417794,1.145398,0.086470,-0.906592,-10.203257,0.422870,0.018846,-0.205909,-2.461877,0.037464,2.562639,-2.897301,0.000077,0.000080,0.016716,-0.094164,-0.013085,0.091722,0.035730,-0.150972,-0.000055,0.000363,-0.000320,-0.479599,0.180930,0.384475,0.071065,0.176884,0.497453,0.000248,0.000347,-0.000402,-0.148949,-25.115824,-0.191599,17.605207,0.336300,2.283743,-12.000000,-0.188978,-0.128493,-0.148949,-25.115824,-0.191599,17.605207,0.336300,2.283743,-117.065941,-0.188978,-0.128493,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,0.866598,0.540527,-0.432543,1.138820,0.094461,-0.896075,-10.206314,0.427500,0.019044,-0.210612,-2.462328,0.039524,2.564600,-2.897300,0.000077,0.000079,0.107605,-0.089752,-0.102109,0.076508,0.079201,-0.073510,-0.000055,0.000330,-0.000289,-2.601772,0.092288,2.605233,0.085293,-1.258951,-1.047562,-0.000212,0.000256,-0.000037,0.026857,-25.048132,-0.040147,17.419514,0.291584,2.253658,-12.000000,-0.187511,-0.129381,0.026857,-25.048132,-0.040147,17.419514,0.291584,2.253658,-117.188324,-0.187511,-0.129381,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,0.851231,0.523089,-0.421574,1.145033,0.079793,-0.906558,-10.204600,0.426923,0.019019,-0.210252,-2.462377,0.037253,2.563205,-2.897301,0.000077,0.000080,-0.019204,-0.104699,0.020477,0.084309,-0.029731,-0.165021,-0.000057,0.000332,-0.000290,0.375408,-0.416459,-0.328059,-0.385202,1.272893,0.770179,-0.000187,-0.000080,0.000082,-0.032759,-25.732815,-0.125483,17.624413,0.321636,2.292429,-12.000000,-0.187236,-0.129957,-0.032759,-25.732815,-0.125483,17.624413,0.321636,2.292429,-117.119728,-0.187236,-0.129957,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,0.858094,0.537158,-0.426129,1.149005,0.095902,-0.886205,-10.163071,0.427840,0.018992,-0.211179,-2.463022,0.039546,2.566821,-2.897300,0.000078,0.000079,0.022853,-0.093163,-0.016080,0.081938,0.089078,-0.029380,-0.000056,0.000347,-0.000305,-0.572246,0.309205,0.507514,0.873932,-1.451426,-1.873278,-0.000576,-0.000009,0.000121,0.002273,-25.157059,-0.088340,17.913130,0.310288,2.306039,-12.000000,-0.190251,-0.126969,0.002273,-25.157059,-0.088340,17.913130,0.310288,2.306039,-115.458588,-0.190251,-0.126969,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
